	epochs	train_losses	train_accs	dev_accs
0	0	0.5573469400405884	0.7863844546222598	0.7948369565217391
1	1	0.5014926791191101	0.8067944328338299	0.8169157608695652
2	2	0.44433414936065674	0.7921650584730313	0.7972146739130435
3	3	0.4359569847583771	0.8062608386322202	0.8152173913043478
4	4	0.43243247270584106	0.8042598603761839	0.8125
5	5	0.4324761927127838	0.8051047178620659	0.8135190217391305
6	6	0.432208776473999	0.8080394859709191	0.8186141304347826
7	7	0.4305132329463959	0.8086620125394638	0.8141983695652174
8	8	0.4295479953289032	0.8084841478055939	0.8169157608695652
9	9	0.42785072326660156	0.8077726888701143	0.818953804347826
10	10	0.4271727204322815	0.8085286139890613	0.8114809782608695
11	11	0.427106648683548	0.8079505536039842	0.8203125
12	12	0.4271385073661804	0.8105295922450976	0.8158967391304348
13	13	0.4275743067264557	0.8099959980434879	0.8179347826086957
14	14	0.42525672912597656	0.8102627951442928	0.8175951086956522
15	15	0.42353659868240356	0.8101738627773578	0.821671195652174
16	16	0.4267750084400177	0.8107519231624349	0.8182744565217391
17	17	0.4248940050601959	0.811596780648317	0.8213315217391305
18	18	0.4273744523525238	0.8096847347592157	0.8114809782608695
19	19	0.42546552419662476	0.8122637734003291	0.818953804347826
20	20	0.4226818382740021	0.807550357952777	0.8135190217391305
21	21	0.42204761505126953	0.8125750366846014	0.8196331521739131
22	22	0.42237505316734314	0.8105740584285651	0.8186141304347826
23	23	0.42130449414253235	0.8133754279870159	0.8209918478260869
24	24	0.42216238379478455	0.8109742540797723	0.8175951086956522
