	epochs	train_losses	train_accs	dev_accs
0	0	0.5455549359321594	0.7811044867052527	0.7834513604174431
1	1	0.5178394317626953	0.7813655946733975	0.7834513604174431
2	2	0.49063238501548767	0.7813220766787067	0.7834513604174431
3	3	0.48765918612480164	0.7811915226946342	0.7834513604174431
4	4	0.48531922698020935	0.7815396666521607	0.7834513604174431
5	5	0.4876745045185089	0.7815396666521607	0.7834513604174431
6	6	0.4851759374141693	0.7821924365725227	0.7838240775251584
7	7	0.4850907027721405	0.7822359545672135	0.7841967946328736
8	8	0.48458826541900635	0.7816267026415423	0.7838240775251584
9	9	0.4833584129810333	0.7821054005831412	0.7830786433097279
10	10	0.48245638608932495	0.7819748465990687	0.7830786433097279
11	11	0.4818204641342163	0.7823229905565952	0.7838240775251584
12	12	0.4800949990749359	0.7819748465990687	0.7838240775251584
13	13	0.4806745946407318	0.782148918577832	0.7823332090942974
14	14	0.481162965297699	0.782801688498194	0.7819604919865821
15	15	0.4798681139945984	0.7826711345141216	0.7830786433097279
16	16	0.4782940149307251	0.7831063144610296	0.7830786433097279
17	17	0.4775940477848053	0.7836720483920101	0.7808423406634365
18	18	0.4735596776008606	0.7851951782061882	0.7808423406634365
19	19	0.4726741313934326	0.7844988902911354	0.781587774878867
20	20	0.47213980555534363	0.7867183080203665	0.7793514722325755
21	21	0.4659152925014496	0.7878497758823273	0.777115169586284
22	22	0.46302923560142517	0.7877192218982549	0.7804696235557212
23	23	0.4584866166114807	0.7928543452717699	0.7782333209094298
24	24	0.45488399267196655	0.7966839288045607	0.778606038017145
