	epochs	train_losses	train_accs	dev_accs
0	0	0.4464377760887146	0.7863997924952447	0.7943533002670736
1	1	0.4227728247642517	0.824010029396507	0.8283098054177794
2	2	0.41854265332221985	0.8258689261628912	0.8302174742464709
3	3	0.39574065804481506	0.8253069341172402	0.8283098054177794
4	4	0.38248592615127563	0.8382327511672143	0.8401373521556658
5	5	0.3917984068393707	0.831618537091475	0.8313620755436856
6	6	0.3735792934894562	0.8374978384921321	0.8355589469668065
7	7	0.3759511411190033	0.8450198858723845	0.8382296833269745
8	8	0.36899280548095703	0.8417343939131938	0.8424265547500954
9	9	0.36331915855407715	0.8476136953138509	0.8431896222815719
10	10	0.3595471978187561	0.8463167905931177	0.8386112170927127
11	11	0.35160067677497864	0.8553518934808922	0.8420450209843571
12	12	0.3480311632156372	0.8611879647241916	0.8416634872186188
13	13	0.357595294713974	0.8636520836935846	0.8420450209843571
14	14	0.34091833233833313	0.8650354487290334	0.8370850820297596
15	15	0.31337970495224	0.8818087497838493	0.8397558183899275
16	16	0.3132531940937042	0.8754106864948988	0.8374666157954979
17	17	0.2945818305015564	0.8796472419159606	0.8336512781381152
18	18	0.29092392325401306	0.896896074701712	0.829072872949256
19	19	0.27302393317222595	0.9119401694622168	0.8260206028233499
20	20	0.2629275918006897	0.922185716756009	0.8359404807325448
21	21	0.23240657150745392	0.9375324226180183	0.819152995040061
22	22	0.21240366995334625	0.9448815493688397	0.8195345288057994
23	23	0.19398657977581024	0.9521874459623033	0.8141930560854636
24	24	0.15435169637203217	0.9616548504236555	0.8168637924456315
