	train_steps	train_losses	train_accs	dev_accs
0	0	0.0	0.2381870781099325	0.2023121387283237
1	2	0.628913938999176	0.18418514946962392	0.1676300578034682
2	18	0.33971816301345825	0.8061716489874639	0.6416184971098265
3	34	0.2991074323654175	0.7907425265188043	0.5982658959537572
4	50	0.28249821066856384	0.7830279652844745	0.6329479768786127
5	66	0.24070845544338226	0.6586306653809064	0.5520231213872833
6	82	0.21389470994472504	0.6017357762777242	0.4913294797687861
7	98	0.18214371800422668	0.5814850530376084	0.5144508670520231
8	114	0.15587589144706726	0.630665380906461	0.5433526011560693
9	130	0.1410236954689026	0.6441658630665381	0.5549132947976878
10	146	0.13144779205322266	0.7068466730954677	0.569364161849711
11	162	0.12314936518669128	0.7357762777242044	0.6040462427745664
12	178	0.11588060110807419	0.7242044358727098	0.5838150289017341
13	194	0.11000920087099075	0.7560270009643202	0.6445086705202312
14	210	0.1050586998462677	0.7618129218900676	0.630057803468208
15	226	0.10211414098739624	0.7608486017357763	0.6242774566473989
16	242	0.09676282852888107	0.7328833172613307	0.6184971098265896
17	258	0.0939280092716217	0.7685631629701061	0.6329479768786127
18	274	0.08820072561502457	0.7589199614271939	0.6127167630057804
19	290	0.08459674566984177	0.7396335583413693	0.6011560693641619
20	306	0.07983653992414474	0.7685631629701061	0.6242774566473989
