	train_steps	train_losses	train_accs	dev_accs
0	0	0.0	0.24133663366336633	0.17472118959107807
1	2	0.6231896877288818	0.20297029702970298	0.15613382899628253
2	14	0.3754520118236542	0.823019801980198	0.6059479553903345
3	26	0.32505232095718384	0.8205445544554455	0.5985130111524164
4	38	0.30225926637649536	0.8143564356435643	0.587360594795539
5	50	0.2945098280906677	0.8217821782178217	0.6579925650557621
6	62	0.25628358125686646	0.7116336633663366	0.5985130111524164
7	74	0.24755950272083282	0.6274752475247525	0.4646840148698885
8	86	0.22829259932041168	0.594059405940594	0.48698884758364314
9	98	0.20844201743602753	0.5717821782178217	0.44609665427509293
10	110	0.18055787682533264	0.5445544554455446	0.4349442379182156
11	122	0.1566290408372879	0.568069306930693	0.45724907063197023
12	134	0.14118365943431854	0.6138613861386139	0.46096654275092935
13	146	0.13181422650814056	0.6089108910891089	0.5092936802973977
14	158	0.12552128732204437	0.6646039603960396	0.5315985130111525
15	170	0.12181447446346283	0.7116336633663366	0.5985130111524164
16	182	0.11688549071550369	0.7165841584158416	0.5724907063197026
17	194	0.11269479244947433	0.6943069306930693	0.5315985130111525
18	206	0.10812973976135254	0.6868811881188119	0.5539033457249071
19	218	0.1065639853477478	0.7438118811881188	0.6245353159851301
20	230	0.10254747420549393	0.7339108910891089	0.6022304832713755
