	epochs	train_losses	train_accs	dev_accs
0	0	0.6891281604766846	0.5461508333695984	0.5441669772642564
1	1	0.6892033219337463	0.5461508333695984	0.5441669772642564
2	2	0.6893866062164307	0.5461508333695984	0.5441669772642564
3	3	0.6892958879470825	0.5461508333695984	0.5441669772642564
4	4	0.6891863942146301	0.5461508333695984	0.5441669772642564
5	5	0.6893444657325745	0.5461508333695984	0.5441669772642564
6	6	0.6892648935317993	0.5461508333695984	0.5441669772642564
7	7	0.6893235445022583	0.5461508333695984	0.5441669772642564
8	8	0.6892014145851135	0.5461508333695984	0.5441669772642564
9	9	0.6892037987709045	0.5461508333695984	0.5441669772642564
10	10	0.6892069578170776	0.5461508333695984	0.5441669772642564
11	11	0.6891990303993225	0.5461508333695984	0.5441669772642564
12	12	0.6889973878860474	0.5461508333695984	0.5441669772642564
13	13	0.6892294883728027	0.5461508333695984	0.5441669772642564
14	14	0.6890958547592163	0.5461508333695984	0.5441669772642564
15	15	0.6893572807312012	0.5461508333695984	0.5441669772642564
16	16	0.6894208192825317	0.5461508333695984	0.5441669772642564
17	17	0.6891716718673706	0.5461508333695984	0.5441669772642564
18	18	0.6891859769821167	0.5461508333695984	0.5441669772642564
19	19	0.6892608404159546	0.5461508333695984	0.5441669772642564
20	20	0.6892902851104736	0.5461508333695984	0.5441669772642564
21	21	0.6891792416572571	0.5461508333695984	0.5441669772642564
22	22	0.6893415451049805	0.5461508333695984	0.5441669772642564
23	23	0.6891545057296753	0.5461508333695984	0.5441669772642564
24	24	0.6890605688095093	0.5461508333695984	0.5441669772642564
