	train_steps	train_losses	train_accs	dev_accs
0	0	0.0	0.5332201603933735	0.5294014700735037
1	1	0.6805675029754639	0.5874260961189487	0.5775288764438222
2	501	0.46157610416412354	0.8163671486272903	0.8225411270563528
3	1001	0.4404219686985016	0.827723467774981	0.8293664683234162
4	1501	0.41028720140457153	0.8131475736111924	0.8132656632831642
5	2001	0.4465327858924866	0.8313528068840368	0.8283164158207911
6	2501	0.38727912306785583	0.8335187028039571	0.8256912845642282
7	3001	0.40397757291793823	0.8437628051279049	0.840042002100105
8	3501	0.3936077356338501	0.8530117660832407	0.8491424571228562
9	4001	0.3743816614151001	0.8415969092079846	0.8389919495974799
10	4501	0.3661207854747772	0.8538312942691565	0.8542177108855443
11	5001	0.32170921564102173	0.8534215301761986	0.8519425971298565
12	5501	0.34280624985694885	0.8528361529005444	0.847742387119356
13	6001	0.3606351315975189	0.8565240297371656	0.8550927546377319
14	6501	0.3766857385635376	0.8541239829069835	0.8482674133706686
15	7001	0.377032995223999	0.854884973365334	0.8524676233811691
16	7501	0.32531940937042236	0.8624948779488381	0.8584179208960449
17	8001	0.3129393756389618	0.8566411051922964	0.855442772138607
18	8501	0.352603018283844	0.8482116724228765	0.8405670283514176
19	9001	0.34875479340553284	0.8601533688462214	0.8584179208960449
20	9501	0.35993385314941406	0.8598606802083943	0.8552677633881695
21	10001	0.3392948806285858	0.8619095006731838	0.8536926846342318
22	10501	0.3599688708782196	0.8384358719194521	0.8332166608330417
23	11001	0.32959645986557007	0.8652461511444126	0.8585929296464824
24	11501	0.29229769110679626	0.8701047825323421	0.8652432621631082
25	12001	0.3242000639438629	0.8686998770707721	0.8624431221561079
26	12501	0.34438636898994446	0.866709594333548	0.8626181309065454
27	13001	0.31232014298439026	0.8637241702277118	0.8533426671333567
28	13501	0.3114180564880371	0.8707486975355617	0.8612180609030452
29	14001	0.3588017523288727	0.8591582274776093	0.8605180259012951
30	14501	0.35704168677330017	0.8640168588655388	0.8559677983899195
31	15001	0.3159124553203583	0.8662412925130246	0.8580679033951698
32	15501	0.3334214985370636	0.8619680384007493	0.8577178858942948
33	16001	0.31637775897979736	0.863197330679623	0.8543927196359818
34	16501	0.28112077713012695	0.8701047825323421	0.8592929646482325
35	17001	0.29661914706230164	0.8734414330035708	0.8659432971648583
36	17501	0.31984448432922363	0.8722706784522625	0.8605180259012951
37	18001	0.31468668580055237	0.8612070479423989	0.8489674483724187
38	18501	0.2813294231891632	0.8743780366446174	0.8622681134056703
39	19001	0.3276887536048889	0.8767195457472341	0.8647182359117956
40	19501	0.318435937166214	0.8518410115319324	0.839341967098355
41	20001	0.2694213390350342	0.8709243107182579	0.8612180609030452
42	20501	0.3105423152446747	0.8801147339460282	0.8629681484074204
43	21001	0.32250118255615234	0.8730902066381783	0.8610430521526077
44	21501	0.27032172679901123	0.8788269039395891	0.8655932796639833
45	22001	0.2983594536781311	0.8743780366446174	0.863493174658733
46	22501	0.32892799377441406	0.875724404378622	0.8633181659082955
47	23001	0.2966437339782715	0.8769536966574958	0.8664683234161709
48	23501	0.27316713333129883	0.856992331557689	0.8493174658732937
49	24001	0.28052595257759094	0.8799391207633319	0.8647182359117956
50	24501	0.2675320506095886	0.8828074694140373	0.8662933146657333
51	25001	0.2692747116088867	0.8838026107826494	0.8729436471823592
52	25501	0.25072717666625977	0.8677632734297255	0.8645432271613581
