	epochs	train_losses	train_accs	dev_accs
0	0	0.43489137291908264	0.8303599096905574	0.8376928236083165
1	1	0.41552138328552246	0.8439505954225508	0.846747149564051
2	2	0.39661407470703125	0.843862056753287	0.8470824949698189
3	3	0.3875584006309509	0.844747443445925	0.8480885311871227
4	4	0.37440189719200134	0.8460312541502502	0.846747149564051
5	5	0.3745071291923523	0.8482447208818451	0.8527833668678739
6	6	0.3683430850505829	0.8479348355394218	0.8484238765928906
7	7	0.3697679936885834	0.8494842622515384	0.8474178403755869
8	8	0.36920875310897827	0.8477134888662623	0.846411804158283
9	9	0.3619997799396515	0.8528487316835628	0.8497652582159625
10	10	0.35775047540664673	0.8477134888662623	0.8427230046948356
11	11	0.366866797208786	0.8533799636991456	0.8504359490274983
12	12	0.3510218858718872	0.8493957235822746	0.8490945674044266
13	13	0.35670554637908936	0.8509451502943911	0.8490945674044266
14	14	0.36248722672462463	0.8498384169285935	0.8450704225352113
15	15	0.36057937145233154	0.8553278144229493	0.8504359490274983
16	16	0.3695342540740967	0.852760193014299	0.8440643863179075
17	17	0.35550656914711	0.8451015981229802	0.8373574782025486
18	18	0.340474009513855	0.8499712249324892	0.8484238765928906
19	19	0.33363935351371765	0.8566116251272743	0.8504359490274983
20	20	0.3595293462276459	0.8565673557926424	0.8497652582159625
21	21	0.35914328694343567	0.8525831156757714	0.8474178403755869
22	22	0.34943488240242004	0.8534242330337775	0.8494299128101945
23	23	0.35838034749031067	0.8573199344813848	0.8443997317236754
24	24	0.3421775698661804	0.8560803931116915	0.8470824949698189
