	epochs	train_losses	train_accs	dev_accs
0	0	0.5245795249938965	0.6473249933457546	0.6376224248564674
1	1	0.4449347257614136	0.6965220477331204	0.701789935832489
2	2	0.3724680542945862	0.8468192706947032	0.8486997635933806
3	3	0.3188317120075226	0.8675361547333865	0.8578183046268153
4	4	0.3348843455314636	0.8643864785733297	0.85612968591692
5	5	0.3030018210411072	0.877650607754414	0.8578183046268153
6	6	0.2644149661064148	0.8774287995741283	0.8625464370145222
7	7	0.27079057693481445	0.8832401738976133	0.8797703478554543
8	8	0.26219892501831055	0.8907816520273267	0.8767308341776426
9	9	0.26672542095184326	0.8732144441487002	0.8530901722391084
10	10	0.25425732135772705	0.8960163250820691	0.8801080715974333
11	11	0.2405289262533188	0.8952178156330406	0.8686254643701452
12	12	0.23442958295345306	0.9107000266169817	0.8828098615332658
13	13	0.23961001634597778	0.9213024576346376	0.8814589665653495
14	14	0.22513800859451294	0.9228107532605803	0.8824721377912867
15	15	0.20125317573547363	0.9267589388696655	0.8804457953394124
16	16	0.1977965086698532	0.9022713157661254	0.85612968591692
17	17	0.18468886613845825	0.9367403069825215	0.8767308341776426
18	18	0.17892830073833466	0.9480525241770916	0.878419452887538
19	19	0.15845836699008942	0.9533759205039481	0.8814589665653495
20	20	0.15918755531311035	0.9598970810043475	0.8753799392097265
21	21	0.13572441041469574	0.963933989885547	0.872678149273894
22	22	0.12045925110578537	0.9567474048442907	0.8699763593380615
23	23	0.1290374994277954	0.9705882352941176	0.872678149273894
24	24	0.09269936382770538	0.9737822730902316	0.8682877406281662
