	epochs	train_losses	train_accs	dev_accs
0	0	0.40738338232040405	0.8289676425269645	0.8120113717128643
1	1	0.3966103196144104	0.8306845696676205	0.8205401563610519
2	2	0.3877923786640167	0.8287034998899405	0.8081023454157783
3	3	0.3948599398136139	0.8083204930662558	0.7945984363894811
4	4	0.38591650128364563	0.8373321593660576	0.8102345415778252
5	5	0.3734721541404724	0.8362755888179617	0.8152096659559346
6	6	0.38912880420684814	0.8427030596522121	0.8248045486851457
7	7	0.3687747120857239	0.8427030596522121	0.8251599147121536
8	8	0.3625604808330536	0.836451683909311	0.8219616204690832
9	9	0.35321179032325745	0.8488663878494387	0.8294243070362474
10	10	0.34952422976493835	0.8504072198987453	0.8244491826581379
11	11	0.3453368544578552	0.8389610389610389	0.8049040511727079
12	12	0.3435235917568207	0.850099053488884	0.8187633262260128
13	13	0.34639179706573486	0.860180497468633	0.818407960199005
14	14	0.3607271909713745	0.8592559982390491	0.8173418621179815
15	15	0.3414990305900574	0.8661677305745102	0.8212508884150675
16	16	0.3274722993373871	0.8525643847677746	0.8070362473347548
17	17	0.3186143934726715	0.8730354391371341	0.8212508884150675
18	18	0.3140639662742615	0.8791107197886859	0.818407960199005
19	19	0.2827337384223938	0.8822364076601364	0.8098791755508173
20	20	0.2928902804851532	0.8846136913933524	0.7945984363894811
21	21	0.2747999429702759	0.899933964340744	0.8091684434968017
22	22	0.2597080171108246	0.9106317411402157	0.806680881307747
23	23	0.24125263094902039	0.9163108078362315	0.8013503909026297
24	24	0.21955882012844086	0.914373761831389	0.7885572139303483
