	epochs	train_losses	train_accs	dev_accs
0	0	0.6743134260177612	0.5780278483229705	0.5728625822083766
1	1	0.5189601182937622	0.7768631228653998	0.7684319833852544
2	2	0.42360156774520874	0.7977055784219284	0.7885081343025269
3	3	0.3946802020072937	0.809265259654961	0.7957770854967117
4	4	0.35467836260795593	0.8512128907960417	0.8390446521287642
5	5	0.3395316004753113	0.8601015850775025	0.8428521979923849
6	6	0.3330071270465851	0.8357561958139942	0.8151609553478713
7	7	0.31227606534957886	0.8661879323933794	0.8515057113187954
8	8	0.3008766174316406	0.625492600052544	0.6057459328487366
9	9	0.2751423418521881	0.8601015850775025	0.8369678089304258
10	10	0.27055829763412476	0.9016989228478851	0.8653513326410522
11	11	0.25872576236724854	0.9004728960504422	0.8594669435790931
12	12	0.24562585353851318	0.9104562571153341	0.8653513326410522
13	13	0.24953332543373108	0.9011734827918382	0.8508134302526826
14	14	0.22804439067840576	0.9148787109203959	0.8591208030460367
15	15	0.2007259875535965	0.8738068132060601	0.822429906542056
16	16	0.2076309770345688	0.9368158332603556	0.8663897542402216
17	17	0.184764102101326	0.9482879411507137	0.8632744894427138
18	18	0.1614559292793274	0.9486382345214117	0.8535825545171339
19	19	0.14610368013381958	0.9538050617392065	0.8515057113187954
20	20	0.13087987899780273	0.9620369559506087	0.8532364139840776
21	21	0.11598710715770721	0.9675540765391015	0.851159570785739
22	22	0.12300668656826019	0.8936859619931693	0.8030460366908965
23	23	0.08541466295719147	0.9411507137227428	0.8251990308065075
24	24	0.0833616778254509	0.9285839390489535	0.8179300796123226
