	epochs	train_losses	train_accs	dev_accs
0	0	0.40602052211761475	0.8199031644475185	0.8271652041205647
1	1	0.3855177164077759	0.8301054815839529	0.8328882106066386
2	2	0.39718061685562134	0.828203354660211	0.8363220144982831
3	3	0.396604061126709	0.8305377831575307	0.8325066768409004
4	4	0.38206830620765686	0.8276413626145599	0.8382296833269745
5	5	0.376104474067688	0.8341258862182258	0.8386112170927127
6	6	0.3937162756919861	0.8361144734566833	0.8370850820297596
7	7	0.379976749420166	0.8366332353449767	0.8382296833269745
8	8	0.40182411670684814	0.8391838146290852	0.840518885921404
9	9	0.3726462423801422	0.8352498703095279	0.8336512781381152
10	10	0.3758630156517029	0.8386218225834342	0.8378481495612362
11	11	0.37198248505592346	0.8405239495071762	0.8340328119038535
12	12	0.3750362694263458	0.8416047034411205	0.8389927508584509
13	13	0.36017534136772156	0.8361144734566833	0.8298359404807325
14	14	0.3729265034198761	0.8470084731108422	0.8386112170927127
15	15	0.34623920917510986	0.8486512190904375	0.8340328119038535
16	16	0.35190334916114807	0.8530174649835726	0.8409004196871424
17	17	0.34857162833213806	0.8557409648971123	0.829072872949256
18	18	0.34719976782798767	0.8302351720560263	0.8161007249141549
19	19	0.3301767408847809	0.8628739408611448	0.8252575352918733
20	20	0.32709288597106934	0.86490575825696	0.8271652041205647
21	21	0.3090144991874695	0.864343766211309	0.8164822586798932
22	22	0.2987254559993744	0.8818952100985648	0.8008393742846242
23	23	0.2822147309780121	0.8854400830019021	0.8222052651659671
24	24	0.2706148326396942	0.8933079716410167	0.8153376573826784
