	epochs	train_losses	train_accs	dev_accs
0	0	0.4381423890590668	0.803169711644288	0.8009950248756219
1	1	0.4078356921672821	0.7741580453444861	0.7743425728500355
2	2	0.3893570303916931	0.8280431432973806	0.8194740582800284
3	3	0.3885534703731537	0.546467092229804	0.5358919687277897
4	4	0.39342349767684937	0.7341844596081885	0.7185501066098081
5	5	0.38390663266181946	0.8278670482060313	0.8166311300639659
6	6	0.3958694040775299	0.546467092229804	0.5358919687277897
7	7	0.38312092423439026	0.7242350869469514	0.7178393745557925
8	8	0.37078604102134705	0.5023992956196346	0.5088841506751954
9	9	0.3605322539806366	0.8163768434954876	0.798862828713575
10	10	0.36286693811416626	0.7439137134052388	0.7306325515280739
11	11	0.3617873191833496	0.8225841954655514	0.8073916133617626
12	12	0.37064802646636963	0.673167510455646	0.6684434968017058
13	13	0.3597816824913025	0.7311468192824125	0.7253020611229567
14	14	0.3744666278362274	0.8337662337662337	0.8198294243070362
15	15	0.3616715669631958	0.8392251815980629	0.8180525941719972
16	16	0.35119539499282837	0.6809597182478538	0.662046908315565
17	17	0.3522462248802185	0.5063174114021571	0.5092395167022032
18	18	0.3608010411262512	0.850099053488884	0.820184790334044
19	19	0.33036211133003235	0.6170812238608849	0.6027007818052594
20	20	0.3272029757499695	0.8647149460708783	0.822316986496091
21	21	0.319638729095459	0.8026414263702399	0.779317697228145
22	22	0.31520718336105347	0.763812458727713	0.7249466950959488
23	23	0.2969873249530792	0.6841734536649791	0.6613361762615494
24	24	0.2904150187969208	0.8889720449042483	0.8123667377398721
