	epochs	train_losses	train_accs	dev_accs
0	0	0.5667767524719238	0.8127618759149882	0.8037172627428893
1	1	0.4834606647491455	0.8305315765561109	0.8180794142495071
2	2	0.39803194999694824	0.8487556161340805	0.8220219656434807
3	3	0.3574049770832062	0.8813165732747741	0.8507462686567164
4	4	0.3182382881641388	0.8799030743601394	0.8608842579555055
5	5	0.29075634479522705	0.88742490787016	0.8690509715573078
6	6	0.2825799584388733	0.8977737392094502	0.8453956631934666
7	7	0.2710969150066376	0.8809127164420213	0.8045620951844551
8	8	0.2679433226585388	0.8998939875814024	0.8456772740073218
9	9	0.2604553997516632	0.902266646473825	0.858068149816953
10	10	0.25208407640457153	0.9056489474481296	0.8392002252886511
11	11	0.244938462972641	0.9050431621990005	0.8698958039988736
12	12	0.24011482298374176	0.9093846231510929	0.8521543227259927
13	13	0.24004676938056946	0.9074663031955172	0.8679245283018868
14	14	0.23974229395389557	0.9056994295522237	0.8510278794705717
15	15	0.23557686805725098	0.9051946085112828	0.831315122500704
16	16	0.2301756590604782	0.9097379978797516	0.8645451985356237
17	17	0.22410789132118225	0.9132717451663386	0.8453956631934666
18	18	0.22240613400936127	0.9041849664294008	0.8555336524922557
19	19	0.22084791958332062	0.9118077641476097	0.8248380737820332
20	20	0.21728742122650146	0.9187238124085012	0.862573922838637
21	21	0.2110069841146469	0.9258417890857691	0.8293438468037173
22	22	0.20325449109077454	0.9174112777020547	0.8774992959729654
23	23	0.19977010786533356	0.9284163763945681	0.8589129822585188
24	24	0.19755500555038452	0.9233176838810642	0.8645451985356237
