	epochs	train_losses	train_accs	dev_accs
0	0	0.40503475069999695	0.832579185520362	0.8250591016548463
1	1	0.39680948853492737	0.8346198207789903	0.8223573117190138
2	2	0.38142648339271545	0.7504214355425428	0.7483958122255995
3	3	0.3810086250305176	0.8359950314967616	0.8253968253968254
4	4	0.37855613231658936	0.8402537485582469	0.8277608915906788
5	5	0.3779754936695099	0.8337325880578476	0.8216818642350557
6	6	0.35659852623939514	0.8419394907284181	0.8267477203647416
7	7	0.37489551305770874	0.8451778901605891	0.8297872340425532
8	8	0.3599499464035034	0.8428267234495608	0.8243836541708882
9	9	0.359235942363739	0.841584597639961	0.8250591016548463
10	10	0.3593137264251709	0.8362612013131044	0.806146572104019
11	11	0.35414862632751465	0.8400763020140183	0.8203309692671394
12	12	0.37270158529281616	0.84996894685476	0.8260722728807836
13	13	0.33925795555114746	0.8531186230148168	0.8233704829449511
14	14	0.33531755208969116	0.8568450004436163	0.8240459304289092
15	15	0.3198505640029907	0.8550705350013309	0.8280986153326579
16	16	0.3230911195278168	0.8655842427468725	0.8294495103005741
17	17	0.30793243646621704	0.8696211516280721	0.8264099966227626
18	18	0.3246214687824249	0.8778280542986425	0.8108747044917257
19	19	0.31166332960128784	0.8788483719279567	0.8189800742992233
20	20	0.28670036792755127	0.8918463312926981	0.8085106382978723
21	21	0.26412534713745117	0.9017833377694969	0.8152651131374535
22	22	0.2684621512889862	0.9120308756986958	0.8112124282337049
23	23	0.22410951554775238	0.9186407594712093	0.7990543735224587
24	24	0.2416173666715622	0.9253393665158371	0.7835190813914218
