	epochs	train_losses	train_accs	dev_accs
0	0	0.43647170066833496	0.7933345011824472	0.7986481679117752
1	1	0.4190864562988281	0.7419637382850136	0.7534685165421559
2	2	0.3926892876625061	0.5454147324165718	0.5428673070081821
3	3	0.398724764585495	0.8083559604099151	0.8167911775168979
4	4	0.3813335597515106	0.6049312428834195	0.6040554962646745
5	5	0.35305777192115784	0.7121397915389331	0.7029526858769122
6	6	0.364475816488266	0.8325304370675308	0.8342226965492707
7	7	0.37182921171188354	0.5494000175177367	0.5471362504446816
8	8	0.35629066824913025	0.8479460453709381	0.8470295268587691
9	9	0.3438759446144104	0.8486905491810458	0.8413376022767698
10	10	0.358386754989624	0.5564071122011036	0.551405193881181
11	11	0.35303571820259094	0.8522378908645003	0.8360014229811455
12	12	0.33896732330322266	0.8313041954979417	0.8167911775168979
13	13	0.3323972523212433	0.5569764386441272	0.552116684453931
14	14	0.3377063572406769	0.8535955154594026	0.8381358946993952
15	15	0.33245155215263367	0.8614347026364194	0.8392031305585201
16	16	0.3355225622653961	0.7581238503985285	0.7491995731056563
17	17	0.3209291696548462	0.70486993080494	0.6919245819992885
18	18	0.30495691299438477	0.8617412630288167	0.8214158662397724
19	19	0.3227660059928894	0.8766751335727424	0.8331554606901459
20	20	0.28629735112190247	0.874222650433564	0.8324439701173959
21	21	0.290701299905777	0.8750547429272139	0.823906083244397
22	22	0.2942294478416443	0.7989401769291408	0.7495553183920313
23	23	0.2854268550872803	0.8728212314968906	0.8043400924937745
24	24	0.2695511281490326	0.8857405623193484	0.8327997154037708
