	epochs	train_losses	train_accs	dev_accs
0	0	0.4024391770362854	0.8265609948331728	0.8065074420214607
1	1	0.391355037689209	0.8340485156318417	0.8137763932156455
2	2	0.41938212513923645	0.8343550223312024	0.8161993769470405
3	3	0.38415902853012085	0.8307645152815483	0.8120456905503635
4	4	0.3785032629966736	0.835712409142657	0.8127379716164763
5	5	0.38202914595603943	0.8380768893948682	0.8151609553478713
6	6	0.3949662744998932	0.8358437691566687	0.809276566285912
7	7	0.37342363595962524	0.8332603555477712	0.8082381446867428
8	8	0.3776772618293762	0.8371135826254488	0.8168916580131533
9	9	0.3821048140525818	0.8411419563884753	0.8161993769470405
10	10	0.37062278389930725	0.8424117698572554	0.8148148148148148
11	11	0.37238234281539917	0.8417111831158596	0.8134302526825892
12	12	0.35399898886680603	0.8422804098432437	0.814122533748702
13	13	0.3676011264324188	0.844644890095455	0.8106611284181378
14	14	0.350900262594223	0.846615290305631	0.814122533748702
15	15	0.33748960494995117	0.8497241439705754	0.8151609553478713
16	16	0.35252025723457336	0.8526578509501708	0.811699550017307
17	17	0.3324466943740845	0.8558104912864524	0.8137763932156455
18	18	0.32401105761528015	0.8645240388825641	0.8089304257528557
19	19	0.31994351744651794	0.8558104912864524	0.7829698857736241
20	20	0.3014781177043915	0.8679393992468692	0.8082381446867428
21	21	0.2830978035926819	0.8794552938085647	0.803392177223953
22	22	0.3030591309070587	0.8806813206060076	0.8006230529595015
23	23	0.27482548356056213	0.8865049478938611	0.800969193492558
24	24	0.2670101523399353	0.8918907084683423	0.8020076150917272
