	epochs	train_losses	train_accs	dev_accs
0	0	0.6514114141464233	0.6241137855579869	0.6274653031409788
1	1	0.4632083773612976	0.7789059080962801	0.7779401022644266
2	2	0.38581088185310364	0.8472647702407002	0.83345507669832
3	3	0.35594019293785095	0.8529102844638949	0.8363769174579986
4	4	0.3057183623313904	0.8732603938730853	0.8546384222059897
5	5	0.29338279366493225	0.8704157549234136	0.8506208911614317
6	6	0.2802915573120117	0.8874835886214442	0.8506208911614317
7	7	0.2824310064315796	0.8851203501094091	0.8560993425858291
8	8	0.2675636112689972	0.9031072210065646	0.8593864134404675
9	9	0.23556597530841827	0.9162363238512035	0.8623082542001461
10	10	0.25657007098197937	0.9108533916849015	0.8623082542001461
11	11	0.22012051939964294	0.9185557986870897	0.8480642804967129
12	12	0.18692734837532043	0.9381619256017506	0.8655953250547845
13	13	0.1905946284532547	0.9358862144420131	0.8557341124908693
14	14	0.17663145065307617	0.9595185995623632	0.8582907231555881
15	15	0.13647016882896423	0.960218818380744	0.8542731921110299
16	16	0.12299901992082596	0.9714223194748359	0.8528122717311907
17	17	0.14939357340335846	0.960437636761488	0.8528122717311907
18	18	0.08608051389455795	0.9752297592997812	0.8539079620160701
19	19	0.07900766283273697	0.9770678336980306	0.8444119795471147
20	20	0.06364015489816666	0.989671772428884	0.8557341124908693
21	21	0.05533808469772339	0.9835448577680526	0.8462381300219138
22	22	0.0732058733701706	0.9617067833698031	0.8301680058436816
23	23	0.045930471271276474	0.9859956236323851	0.8476990504017531
24	24	0.06948533654212952	0.9877024070021881	0.8400292184075968
