	epochs	train_losses	train_accs	dev_accs
0	0	0.6520408987998962	0.6201310043668122	0.6144665461121157
1	1	0.45062196254730225	0.7637554585152838	0.7569620253164557
2	2	0.3857513964176178	0.8325327510917031	0.8296564195298373
3	3	0.36866357922554016	0.8128384279475983	0.8072332730560579
4	4	0.3498799502849579	0.8624890829694323	0.8433996383363472
5	5	0.33188095688819885	0.869650655021834	0.850632911392405
6	6	0.32413187623023987	0.8377729257641922	0.8141048824593128
7	7	0.30610859394073486	0.8849781659388646	0.8600361663652802
8	8	0.2878207266330719	0.8795196506550218	0.8430379746835444
9	9	0.26414087414741516	0.8846288209606987	0.8462929475587704
10	10	0.2632625997066498	0.885414847161572	0.8332730560578662
11	11	0.24588295817375183	0.9051965065502183	0.8499095840867993
12	12	0.21644900739192963	0.8672052401746725	0.8188065099457504
13	13	0.22043593227863312	0.9406550218340611	0.857866184448463
14	14	0.21609929203987122	0.9440611353711791	0.8553345388788427
15	15	0.1852688193321228	0.9418777292576419	0.8499095840867993
16	16	0.14731751382350922	0.9463755458515284	0.8405063291139241
17	17	0.1418769508600235	0.9426637554585153	0.8361663652802893
18	18	0.1381779909133911	0.9682096069868996	0.8582278481012658
19	19	0.0932568833231926	0.9786026200873362	0.8502712477396022
20	20	0.11485520750284195	0.9582532751091704	0.8466546112115733
21	21	0.10362556576728821	0.9737991266375546	0.8426763110307414
22	22	0.06482013314962387	0.9864628820960699	0.8560578661844485
23	23	0.06445370614528656	0.9847598253275109	0.8466546112115733
24	24	0.07680226862430573	0.9362882096069869	0.8130198915009041
