	epochs	train_losses	train_accs	dev_accs
0	0	1.0507473945617676	0.5504155968492972	0.5523667536339918
1	1	0.8533244132995605	0.6240915618608295	0.6295191949310474
2	2	0.6494828462600708	0.619957352365203	0.6269101751770406
3	3	0.629030704498291	0.6241350798555203	0.6295191949310474
4	4	0.6232393980026245	0.5650811610600983	0.5780842340663437
5	5	0.6232720613479614	0.6219156621262892	0.615355944837868
6	6	0.6200757622718811	0.6251795117280996	0.6310100633619083
7	7	0.6154115796089172	0.6538578702293398	0.6477823332090943
8	8	0.5997607707977295	0.7226163018408112	0.7212076034289974
9	9	0.5657938122749329	0.7274903172461813	0.7346254193067462
10	10	0.5156478881835938	0.7350624483223813	0.7226984718598584
11	11	0.4674946367740631	0.8167022063623308	0.8225866567275438
12	12	0.42657172679901123	0.8309761086209148	0.8374953410361535
13	13	0.3911665380001068	0.8445972409591366	0.8509131569139023
14	14	0.3738502562046051	0.8493842203751251	0.8609765188222139
15	15	0.3589397370815277	0.8286261369076113	0.8341408870667164
16	16	0.35161125659942627	0.8542582357804952	0.8557584793142006
17	17	0.3499867916107178	0.8477305365768746	0.844204248975028
18	18	0.3429419696331024	0.8571304234300884	0.8617219530376444
19	19	0.3309684991836548	0.857870229339832	0.8561311964219158
20	20	0.32191649079322815	0.8726228295400148	0.8758852031308237
21	21	0.3140997886657715	0.8680969580921711	0.8684308609765188
22	22	0.3121331036090851	0.8691413899647504	0.8699217294073798
23	23	0.30526936054229736	0.881935680403847	0.876257920238539
24	24	0.29438433051109314	0.8635275686496366	0.8661945583302274
