	epochs	train_losses	train_accs	dev_accs
0	0	0.8858796954154968	0.5143391792506201	0.5065225493850167
1	1	0.8643155097961426	0.5796161712868271	0.5874021617592248
2	2	0.771996796131134	0.726010705426694	0.7163622810286993
3	3	0.6245574951171875	0.7587797554288699	0.7588520313082371
4	4	0.5769651532173157	0.6231776839723225	0.6265374580693254
5	5	0.5900155305862427	0.5369685364898386	0.5277674245247856
6	6	0.5990332365036011	0.7364985421471778	0.7353708535221767
7	7	0.5902190208435059	0.7176117324513687	0.699217294073798
8	8	0.5403808355331421	0.6900648418120893	0.6813268729034663
9	9	0.5212914943695068	0.7049044780016537	0.697726425642937
10	10	0.5058915019035339	0.7650463466643457	0.7592247484159523
11	11	0.4957138001918793	0.7512076243526699	0.7439433469996273
12	12	0.4868258237838745	0.7496844945384916	0.748043235184495
13	13	0.5274735689163208	0.7858479481265503	0.7804696235557212
14	14	0.5428325533866882	0.7878062578876366	0.7882966828177413
15	15	0.5657494068145752	0.7568649636624745	0.7491613865076407
16	16	0.6002278327941895	0.7759258453370469	0.7640700708162504
17	17	0.5819731950759888	0.7754906653901388	0.7685426761088334
18	18	0.49092379212379456	0.7297967709647939	0.7253074916138651
19	19	0.4684220254421234	0.7751425214326124	0.780096906448006
20	20	0.4558563232421875	0.8036032899603986	0.79388743943347
21	21	0.4459143877029419	0.8067801035728274	0.8024599329109207
22	22	0.44011759757995605	0.7959006049001262	0.8020872158032054
23	23	0.43481630086898804	0.7251403455328779	0.7245620573984346
24	24	0.4408978819847107	0.8132207667870665	0.8087961237420798
