	epochs	train_losses	train_accs	dev_accs
0	0	0.7010985612869263	0.5645589451238087	0.5613119642191576
1	1	0.6895902752876282	0.6025066364941903	0.5985836749906821
2	2	0.6366319060325623	0.7924191653248618	0.7923965710026091
3	3	0.5111092925071716	0.8476870185821838	0.8408497950055908
4	4	0.38505348563194275	0.8590452151964837	0.8524040253447633
5	5	0.33277082443237305	0.8718395056355803	0.8639582556839359
6	6	0.313724160194397	0.875930197136516	0.8699217294073798
7	7	0.3001018762588501	0.8884198616127769	0.874767051807678
8	8	0.2804796099662781	0.9023021019191436	0.8896757361162877
9	9	0.2619664669036865	0.9064798294094608	0.8852031308237048
10	10	0.25244084000587463	0.9036076417598677	0.8725307491613865
11	11	0.24332301318645477	0.9092214630749815	0.8770033544539695
12	12	0.2288888692855835	0.9196657818007746	0.8837122623928438
13	13	0.22095996141433716	0.9304147264894034	0.8818486768542676
14	14	0.2092110812664032	0.940293311284216	0.8837122623928438
15	15	0.18953759968280792	0.9278036468079551	0.8691762951919493
16	16	0.1757856160402298	0.9436877148700988	0.8825941110696981
17	17	0.16365143656730652	0.9554375734366161	0.8714125978382408
18	18	0.14089307188987732	0.9627050785499804	0.8729034662691018
19	19	0.12537366151809692	0.9630532225075068	0.8811032426388371
20	20	0.11853747814893723	0.9720614474085034	0.8803578084234066
21	21	0.11032524704933167	0.9733234692545367	0.8710398807305255
22	22	0.1009698212146759	0.9796335784847034	0.8751397689153932
23	23	0.07926761358976364	0.9890334653379173	0.8781215057771151
24	24	0.06115887686610222	0.9832020540493495	0.8628401043607902
