	epochs	train_losses	train_accs	dev_accs
0	0	0.5703725814819336	0.7876712328767124	0.7830255681818182
1	1	0.5090265870094299	0.8068141903758342	0.7958096590909091
2	2	0.4461710751056671	0.8076044959606603	0.7965198863636364
3	3	0.4405018985271454	0.8086582367404285	0.7997159090909091
4	4	0.43591171503067017	0.8064190375834211	0.7936789772727273
5	5	0.4354102909564972	0.7996575342465754	0.7801846590909091
6	6	0.4316421449184418	0.8085265191429575	0.7919034090909091
7	7	0.43321463465690613	0.799306287319986	0.7922585227272727
8	8	0.43222978711128235	0.8089216719353706	0.7975852272727273
9	9	0.43023890256881714	0.811556023884791	0.7950994318181818
10	10	0.42987704277038574	0.8102388479100808	0.7993607954545454
11	11	0.42748552560806274	0.8029943800491746	0.7993607954545454
12	12	0.42765459418296814	0.8087460484720759	0.7982954545454546
13	13	0.4255794882774353	0.8101071303126097	0.7943892045454546
14	14	0.42535972595214844	0.7916666666666666	0.7734375
15	15	0.4257773458957672	0.8102388479100808	0.8011363636363636
16	16	0.423578679561615	0.8115121180189674	0.8000710227272727
17	17	0.42286914587020874	0.8058482613277134	0.7993607954545454
18	18	0.4227844476699829	0.8105461889708465	0.8004261363636364
19	19	0.42319926619529724	0.8121268001404988	0.7986505681818182
20	20	0.4232010543346405	0.8112486828240253	0.7982954545454546
21	21	0.42299509048461914	0.8118194590797331	0.80078125
22	22	0.4213893711566925	0.8114682121531437	0.7990056818181818
23	23	0.42236948013305664	0.8124780470670881	0.8011363636363636
24	24	0.4182163178920746	0.8118633649455568	0.7943892045454546
