	epochs	train_losses	train_accs	dev_accs
0	0	0.9351043105125427	0.8114950697343875	0.8109017496635262
1	1	0.6941563487052917	0.828595540552545	0.8250336473755047
2	2	0.4413657784461975	0.8322821355600959	0.82907133243607
3	3	0.4086025655269623	0.8358354801456871	0.8341184387617766
4	4	0.40057843923568726	0.8002132006751355	0.8011440107671601
5	5	0.3969331681728363	0.8343697255041308	0.8327725437415882
6	6	0.3977912962436676	0.8399662432264369	0.8391655450874832
7	7	0.38861146569252014	0.840321577684996	0.8398384925975774
8	8	0.38243040442466736	0.8420094163631519	0.8364737550471063
9	9	0.3822299540042877	0.8422315003997513	0.8378196500672948
10	10	0.38062769174575806	0.8456515945633828	0.8378196500672948
11	11	0.38288748264312744	0.844319090343786	0.8415208613728129
12	12	0.3796047568321228	0.841920582748512	0.8415208613728129
13	13	0.37634673714637756	0.8473394332415386	0.84185733512786
14	14	0.37491926550865173	0.845562760948743	0.8395020188425303
15	15	0.37407180666923523	0.8453850937194635	0.8411843876177658
16	16	0.37235331535339355	0.8484498534245358	0.8428667563930013
17	17	0.37166082859039307	0.8460957626365817	0.8428667563930013
18	18	0.3782283365726471	0.843963755885227	0.8425302826379543
19	19	0.3811451196670532	0.8458736785999822	0.8411843876177658
20	20	0.3757520616054535	0.8444523407657457	0.8384925975773889
21	21	0.3745705783367157	0.8301501288087412	0.8246971736204576
22	22	0.37451282143592834	0.8475171004708182	0.8425302826379543
23	23	0.376315712928772	0.8438749222705871	0.8421938088829072
24	24	0.3747634291648865	0.8345473927334103	0.8297442799461642
