	train_steps	train_losses	train_accs	dev_accs
0	0	0.0	0.5270443177852739	0.5095096841737916
1	2	0.6736323833465576	0.7452018145864836	0.7469900540917815
2	270	0.3873145878314972	0.8380830522275212	0.823590996335718
3	538	0.3695601224899292	0.8393044085145981	0.8216716105391729
4	806	0.3599978983402252	0.844771431894847	0.8260338509858663
5	1074	0.3547174632549286	0.8441898336629057	0.8244634444250567
6	1342	0.35113802552223206	0.8486681400488543	0.8267318094573373
7	1610	0.34723690152168274	0.8472723042921949	0.8246379340429244
8	1878	0.3434191942214966	0.8472723042921949	0.8214971209213052
9	2146	0.34122323989868164	0.8517506106781435	0.824288954807189
10	2414	0.3404630124568939	0.8522740490868908	0.8237654859535858
11	2682	0.3393230438232422	0.8546586018378504	0.8263828302216019
12	2950	0.3373255133628845	0.8555891590089566	0.826208340603734
13	3218	0.3349187672138214	0.8559381179481215	0.8277787471645437
14	3486	0.3335488736629486	0.8562870768872862	0.8270807886930728
15	3754	0.3327648341655731	0.8566360358264511	0.8272552783109405
16	4022	0.3313843011856079	0.8572757938815866	0.8272552783109405
17	4290	0.330609530210495	0.8581481912294987	0.8267318094573373
18	4558	0.32829222083091736	0.8577992322903338	0.8267318094573373
19	4826	0.3279493749141693	0.8586134698150517	0.8269062990752051
20	5094	0.3268926441669464	0.858671629638246	0.8270807886930728
