	train_steps	train_losses	train_accs	dev_accs
0	0	0.0	0.54315458881005	0.5372535334147618
1	2	0.6728780269622803	0.7467721298127253	0.7551910661315652
2	270	0.41060972213745117	0.8251134116552286	0.8180073285639504
3	538	0.39522039890289307	0.8306967546818658	0.8211481416855697
4	806	0.3869796395301819	0.8334302663719902	0.8237654859535858
5	1074	0.38157129287719727	0.8368035361172502	0.8223695690106438
6	1342	0.37786394357681274	0.8382575316971036	0.8214971209213052
7	1610	0.37505748867988586	0.8386646504594626	0.8216716105391729
8	1878	0.3734229505062103	0.840060486216122	0.8223695690106438
9	2146	0.3716970980167389	0.8400023263929277	0.8221950793927761
10	2414	0.36958521604537964	0.8408165639176457	0.8223695690106438
11	2682	0.36839115619659424	0.8420960800279167	0.8232420170999826
12	2950	0.36736685037612915	0.8419216005583343	0.8225440586285117
13	3218	0.3660149574279785	0.8423287193206933	0.8221950793927761
14	3486	0.36497825384140015	0.8420379202047226	0.8225440586285117
15	3754	0.36391258239746094	0.8421542398511108	0.8223695690106438
16	4022	0.3620898723602295	0.8419797603815284	0.8223695690106438
17	4290	0.36114805936813354	0.8426195184366639	0.8232420170999826
18	4558	0.35911956429481506	0.8427358380830522	0.8228930378642471
19	4826	0.35908401012420654	0.8430266371990229	0.8241144651893212
20	5094	0.358327180147171	0.8421542398511108	0.8225440586285117
