	epochs	train_losses	train_accs	dev_accs
0	0	0.9609283208847046	0.6321495164997182	0.6455453149001537
1	1	0.7724757194519043	0.6653224057933307	0.6816436251920123
2	2	0.5705750584602356	0.7843979012185074	0.804531490015361
3	3	0.5304892659187317	0.8028272841594033	0.815284178187404
4	4	0.49333545565605164	0.8215602098781493	0.8271889400921659
5	5	0.44310641288757324	0.8554269112354191	0.8636712749615976
6	6	0.3952220380306244	0.8660075452061923	0.8717357910906298
7	7	0.3589229881763458	0.8748970122718008	0.8717357910906298
8	8	0.3404073715209961	0.8745501062399722	0.8774961597542242
9	9	0.32339438796043396	0.8777156237804085	0.8701996927803379
10	10	0.3133702874183655	0.8753306448115866	0.8644393241167435
11	11	0.3007563054561615	0.8842634751311739	0.8748079877112135
12	12	0.29545196890830994	0.8788864316378301	0.8732718894009217
13	13	0.2868094742298126	0.8841333853692381	0.8782642089093702
14	14	0.2831989526748657	0.8910281427518321	0.8751920122887865
15	15	0.2805800437927246	0.8938467542604397	0.8809523809523809
16	16	0.27877894043922424	0.8916785915615107	0.8721198156682027
17	17	0.2676025927066803	0.899483977277655	0.8751920122887865
18	18	0.2607119679450989	0.9003078791032479	0.8821044546850998
19	19	0.25058305263519287	0.9054247430727201	0.8759600614439325
20	20	0.24446548521518707	0.9086769871211136	0.8709677419354839
21	21	0.23872798681259155	0.9120159576774641	0.8767281105990783
22	22	0.2315889447927475	0.9200381596635011	0.8740399385560675
23	23	0.22316546738147736	0.9175664541867222	0.8663594470046083
24	24	0.2175029069185257	0.9116690516456355	0.8629032258064516
