	epochs	train_losses	train_accs	dev_accs
0	0	0.548323392868042	0.7984246485921929	0.7897875512486023
1	1	0.4755321145057678	0.834718656164324	0.8278046962355572
2	2	0.39161035418510437	0.851429566125593	0.8449496831904585
3	3	0.3534832000732422	0.868358066060316	0.8684308609765188
4	4	0.3206895887851715	0.874798729274555	0.8799850913156914
5	5	0.3056902587413788	0.8827625223029723	0.8881848676854268
6	6	0.29735249280929565	0.8789764567648722	0.8803578084234066
7	7	0.2880062460899353	0.8838939901649332	0.890048453224003
8	8	0.28116804361343384	0.883937508159624	0.8889303019008572
9	9	0.2753070890903473	0.8822838243613734	0.8773760715616847
10	10	0.276419460773468	0.8802384786109057	0.8870667163622811
11	11	0.27425217628479004	0.885939335915401	0.8878121505777116
12	12	0.2677106261253357	0.8940772009225815	0.8870667163622811
13	13	0.26298075914382935	0.8947734888376344	0.8934029071934402
14	14	0.2622649371623993	0.8943818268854171	0.8941483414088707
15	15	0.26158326864242554	0.8888985595543757	0.8852031308237048
16	16	0.2576391100883484	0.8969058705774838	0.8878121505777116
17	17	0.2554050087928772	0.9000826841899126	0.8915393216548639
18	18	0.24946773052215576	0.8974716045084643	0.8822213939619828
19	19	0.2476876974105835	0.9047826276165194	0.8893030190085724
20	20	0.2432994246482849	0.9023021019191436	0.888557584793142
21	21	0.23991592228412628	0.9006919361155838	0.8814759597465524
22	22	0.23765799403190613	0.9083946211758562	0.8874394334699963
23	23	0.2317432016134262	0.910439966926324	0.8952664927320164
24	24	0.22745053470134735	0.9132686365812264	0.8792396571002609
