	epochs	train_losses	train_accs	dev_accs
0	0	0.7820004820823669	0.7637136290707255	0.7845622119815668
1	1	0.6442691087722778	0.7883005940765795	0.7914746543778802
2	2	0.49569544196128845	0.8143619097177052	0.8206605222734255
3	3	0.4620559513568878	0.8135380078921122	0.8172043010752689
4	4	0.4462294578552246	0.8238584623390139	0.8271889400921659
5	5	0.4394603669643402	0.8210832140843849	0.8137480798771122
6	6	0.4300895929336548	0.8265469840856858	0.82642089093702
7	7	0.42274850606918335	0.829712501626122	0.826036866359447
8	8	0.4133531153202057	0.828281514244829	0.825652841781874
9	9	0.4043367803096771	0.8329647456745154	0.82642089093702
10	10	0.39879587292671204	0.8324010233727939	0.826036866359447
11	11	0.3941626250743866	0.8399895928190452	0.8287250384024577
12	12	0.391174852848053	0.8249425436884784	0.8129800307219662
13	13	0.3902592658996582	0.8392090542474308	0.8287250384024577
14	14	0.38627153635025024	0.8436754694072243	0.8179723502304147
15	15	0.37967926263809204	0.84319847361346	0.814900153609831
16	16	0.3729724884033203	0.8484020640908894	0.8221966205837173
17	17	0.35922542214393616	0.8585057022678981	0.8294930875576036
18	18	0.3529198467731476	0.8465374441698105	0.8133640552995391
19	19	0.34782975912094116	0.8667013572698495	0.8275729646697388
20	20	0.3426140248775482	0.8632756602055418	0.8172043010752689
21	21	0.33310216665267944	0.8701704175881358	0.8114439324116743
22	22	0.3232271075248718	0.884350201639131	0.8106758832565284
23	23	0.3091423809528351	0.8887298902909674	0.804915514592934
24	24	0.3004523515701294	0.8899874246563462	0.7891705069124424
