	epochs	train_losses	train_accs	dev_accs
0	0	0.5404956340789795	0.8262261550091156	0.8301630434782609
1	1	0.47056126594543457	0.8332073458135089	0.8338994565217391
2	2	0.3937667906284332	0.8485037129263195	0.8495244565217391
3	3	0.3585330843925476	0.8626884254524434	0.865828804347826
4	4	0.3252047598361969	0.8549513095291031	0.8546195652173914
5	5	0.31031396985054016	0.8794521766196808	0.8807744565217391
6	6	0.2996329367160797	0.8860331717728668	0.8838315217391305
7	7	0.2891768515110016	0.8772733336297746	0.8716032608695652
8	8	0.2812323272228241	0.8851438481035173	0.8838315217391305
9	9	0.2762478291988373	0.8920361065409755	0.8824728260869565
10	10	0.2700110077857971	0.8888345413313176	0.8882472826086957
11	11	0.2652355432510376	0.8916803770732358	0.8872282608695652
12	12	0.2614191770553589	0.8923473698252479	0.8824728260869565
13	13	0.2605747580528259	0.9029303214905064	0.8882472826086957
14	14	0.2515600919723511	0.9031526524078438	0.8933423913043478
15	15	0.24114781618118286	0.9059540219662946	0.8865489130434783
16	16	0.24074333906173706	0.9035973142425185	0.8855298913043478
17	17	0.23681950569152832	0.9134688069722976	0.8885869565217391
18	18	0.2312227040529251	0.9172039663835653	0.8858695652173914
19	19	0.22398625314235687	0.9055982924985548	0.881453804347826
20	20	0.2252078354358673	0.916047845613411	0.8913043478260869
21	21	0.21964967250823975	0.9280537151496288	0.8943614130434783
22	22	0.20883886516094208	0.9198719373916137	0.8821331521739131
23	23	0.19801071286201477	0.9356574325225666	0.8746603260869565
24	24	0.19378447532653809	0.9306772199742096	0.8824728260869565
