	epochs	train_losses	train_accs	dev_accs
0	0	0.664539098739624	0.6198465340096241	0.6157855547282204
1	1	0.6449861526489258	0.6423028568951316	0.6414743112434848
2	2	0.41829371452331543	0.8224303117006979	0.8112434847356664
3	3	0.418133407831192	0.7284432305891534	0.7326880119136262
4	4	0.3668995201587677	0.7271860233233624	0.723752792256143
5	5	0.3961390256881714	0.8127194693718299	0.810126582278481
6	6	0.3422364294528961	0.8379069666623314	0.8291139240506329
7	7	0.39636072516441345	0.801578011878441	0.7930007446016382
8	8	0.3545560836791992	0.7006112628430226	0.6995532390171258
9	9	0.3590739667415619	0.8633545758009278	0.8562918838421445
10	10	0.31922298669815063	0.8429791477001778	0.8328369322412509
11	11	0.34564265608787537	0.8649585988641783	0.8518242740134029
12	12	0.34791597723960876	0.8646117830667187	0.8615040953090097
13	13	0.3164535164833069	0.8612303290414879	0.8536857781087118
14	14	0.3080543875694275	0.7705813499804917	0.759493670886076
15	15	0.30056148767471313	0.8631378159275155	0.8518242740134029
16	16	0.33024686574935913	0.8368665192699527	0.8302308265078183
17	17	0.3116809129714966	0.8625742402566436	0.8536857781087118
18	18	0.31053581833839417	0.7515498330948974	0.7442293373045421
19	19	0.3238832652568817	0.8467074175228682	0.8369322412509308
