	epochs	train_losses	train_accs	dev_accs
0	0	0.5439842343330383	0.8130031768136124	0.8207230711889676
1	1	0.48860883712768555	0.831585360546586	0.8386134923592993
2	2	0.42252734303474426	0.8419426432829975	0.8404770778978755
3	3	0.3906807005405426	0.8456416728317159	0.8434588147595975
4	4	0.3752632439136505	0.8486008964706906	0.8404770778978755
5	5	0.36454644799232483	0.8511249401627573	0.8408497950055908
6	6	0.3585956394672394	0.8528656599503894	0.8378680581438688
7	7	0.35166826844215393	0.8537795378388964	0.8430860976518822
8	8	0.34667280316352844	0.8556943296052918	0.842713380544167
9	9	0.3416498601436615	0.8574350493929239	0.8438315318673127
10	10	0.3379690945148468	0.858087819313286	0.8468132687290346
11	11	0.3341990113258362	0.8593063231646286	0.8486768542676109
12	12	0.33303532004356384	0.8600026110796815	0.8460678345136041
13	13	0.3317289352416992	0.8601331650637538	0.8468132687290346
14	14	0.32886260747909546	0.8605683450106619	0.8445769660827432
15	15	0.32665568590164185	0.8607859349841159	0.8453224002981737
16	16	0.32352355122566223	0.8612211149310239	0.8415952292210213
17	17	0.3233200013637543	0.8613951869097872	0.845695117405889
18	18	0.3206070363521576	0.8615257408938596	0.8423406634364518
19	19	0.3214699923992157	0.8616998128726229	0.844204248975028
20	20	0.3197963535785675	0.8619174028460769	0.8434588147595975
21	21	0.3210114538669586	0.8622220288089125	0.8460678345136041
22	22	0.3197636604309082	0.8621349928195309	0.844204248975028
23	23	0.3216107487678528	0.8625266547717482	0.842713380544167
24	24	0.31950080394744873	0.8621785108142217	0.8445769660827432
