	epochs	train_losses	train_accs	dev_accs	non_default_accs	non_default_precision_0	non_default_precision_1	non_default_recall_0	non_default_recall_1
0	0	0.5343244075775146	0.8341675447839831	0.8306107954545454	0.3404669260700389	0.2978723404255319	0.6052631578947368	0.6511627906976745	0.25842696629213485
1	1	0.45781686902046204	0.8429048120828943	0.8341619318181818	0.3346303501945525	0.20253164556962025	0.5172413793103449	0.5333333333333333	0.19230769230769232
2	2	0.37457889318466187	0.8596329469617141	0.8579545454545454	0.4474708171206226	0.39361702127659576	0.5961538461538461	0.6379310344827587	0.3522727272727273
3	3	0.3420199155807495	0.8767123287671232	0.8707386363636364	0.5505836575875487	0.40217391304347827	0.5151515151515151	0.6981132075471698	0.2361111111111111
4	4	0.30675819516181946	0.8841763259571479	0.8771306818181818	0.6536964980544747	0.6103896103896104	0.6153846153846154	0.7014925373134329	0.5161290322580645
5	5	0.2836153209209442	0.889137688795223	0.8806818181818182	0.5583657587548638	0.5670103092783505	0.7272727272727273	0.8208955223880597	0.43243243243243246
6	6	0.27198490500450134	0.8957674745345978	0.8870738636363636	0.6342412451361867	0.6330275229357798	0.6590909090909091	0.8214285714285714	0.42028985507246375
7	7	0.2639734148979187	0.8896206533192834	0.8742897727272727	0.6750972762645915	0.7567567567567568	0.6666666666666666	0.8	0.6086956521739131
8	8	0.26176774501800537	0.899104320337197	0.8877840909090909	0.5894941634241245	0.6533333333333333	0.725	0.8166666666666667	0.5272727272727272
9	9	0.25513994693756104	0.9006410256410257	0.8895596590909091	0.6712062256809338	0.7407407407407407	0.65625	0.8450704225352113	0.5
10	10	0.2500181198120117	0.9048120828942747	0.8870738636363636	0.6400778210116731	0.5742574257425742	0.8205128205128205	0.8923076923076924	0.4266666666666667
11	11	0.2423204779624939	0.9059536354056902	0.8924005681818182	0.6828793774319066	0.6705882352941176	0.7272727272727273	0.8260869565217391	0.5333333333333333
12	12	0.23677761852741241	0.9002458728486126	0.8813920454545454	0.6945525291828794	0.7244897959183674	0.6666666666666666	0.8068181818181818	0.5573770491803278
13	13	0.2360779196023941	0.9084123638918159	0.8913352272727273	0.6361867704280155	0.6419753086419753	0.7027027027027027	0.8253968253968254	0.4727272727272727
14	14	0.23309139907360077	0.9062170706006323	0.8874289772727273	0.6186770428015564	0.532608695652174	0.775	0.8448275862068966	0.4189189189189189
15	15	0.22921180725097656	0.9068317527221637	0.8902698863636364	0.7198443579766537	0.7127659574468085	0.6666666666666666	0.8375	0.49056603773584906
16	16	0.2275371551513672	0.9053389532841588	0.8856534090909091	0.5894941634241245	0.5	0.8205128205128205	0.8292682926829268	0.48484848484848486
17	17	0.22116579115390778	0.9077537759044608	0.8870738636363636	0.6070038910505836	0.4725274725274725	0.6190476190476191	0.7288135593220338	0.35135135135135137
18	18	0.2168101966381073	0.9215841236389182	0.8955965909090909	0.669260700389105	0.6231884057971014	0.6875	0.8113207547169812	0.4583333333333333
19	19	0.2119172215461731	0.9173691605198454	0.890625	0.6575875486381323	0.6	0.7317073170731707	0.8382352941176471	0.4411764705882353
20	20	0.20828206837177277	0.9250087811731648	0.89453125	0.688715953307393	0.65	0.7692307692307693	0.8524590163934426	0.5172413793103449
21	21	0.20094585418701172	0.9312873199859502	0.8895596590909091	0.6634241245136187	0.6296296296296297	0.7222222222222222	0.8717948717948718	0.3939393939393939
22	22	0.19403758645057678	0.9294871794871795	0.8948863636363636	0.6478599221789884	0.6421052631578947	0.725	0.8472222222222222	0.4603174603174603
23	23	0.19175826013088226	0.9250526870389885	0.8817471590909091	0.6400778210116731	0.6261682242990654	0.6666666666666666	0.8375	0.3939393939393939
24	24	0.18766427040100098	0.9324727783631893	0.8902698863636364	0.7198443579766537	0.7307692307692307	0.5135135135135135	0.8085106382978723	0.40425531914893614
