	epochs	train_losses	train_accs	dev_accs	non_default_accs	non_default_precision_0	non_default_precision_1	non_default_recall_0	non_default_recall_1
0	0	0.5480538606643677	0.8200264666960742	0.8070613409415122	0.16666666666666666	0.14150943396226415	0.2391304347826087	0.3	0.10784313725490197
1	1	0.4737117290496826	0.83881782090869	0.81811697574893	0.21705426356589147	0.09333333333333334	0.4878048780487805	0.25	0.22727272727272727
2	2	0.3935277462005615	0.849095721217468	0.8281027104136948	0.2693798449612403	0.22077922077922077	0.35	0.3953488372093023	0.1891891891891892
3	3	0.36324581503868103	0.8627701808557565	0.8256062767475035	0.27325581395348836	0.2	0.5357142857142857	0.5517241379310345	0.189873417721519
4	4	0.3429923951625824	0.8713718570798412	0.833808844507846	0.313953488372093	0.2	0.5641025641025641	0.575	0.19298245614035087
5	5	0.3238954544067383	0.880414644905161	0.8355920114122682	0.37790697674418605	0.3118279569892473	0.5319148936170213	0.5686274509803921	0.2808988764044944
6	6	0.303791880607605	0.8922364358182621	0.8373751783166904	0.40310077519379844	0.27522935779816515	0.48936170212765956	0.5555555555555556	0.22549019607843138
7	7	0.28424903750419617	0.9009704455227172	0.8284593437945792	0.41472868217054265	0.391304347826087	0.4473684210526316	0.631578947368421	0.2328767123287671
8	8	0.26424282789230347	0.9132774591971768	0.833808844507846	0.3875968992248062	0.3684210526315789	0.44680851063829785	0.5185185185185185	0.30434782608695654
9	9	0.24628892540931702	0.9209969122187913	0.8302425106990015	0.39147286821705424	0.297029702970297	0.4375	0.5263157894736842	0.22826086956521738
10	10	0.22492453455924988	0.9292015880017644	0.8273894436519258	0.42054263565891475	0.35064935064935066	0.5405405405405406	0.6136363636363636	0.2857142857142857
11	11	0.20887549221515656	0.9371857079841199	0.8252496433666191	0.4186046511627907	0.4	0.5384615384615384	0.6538461538461539	0.2916666666666667
12	12	0.19215992093086243	0.9430083811204235	0.818830242510699	0.42248062015503873	0.4270833333333333	0.55	0.6949152542372882	0.2857142857142857
13	13	0.17599128186702728	0.9493603881782091	0.8241797432239658	0.43023255813953487	0.4875	0.5238095238095238	0.6610169491525424	0.3492063492063492
14	14	0.16153058409690857	0.9500661667401853	0.8252496433666191	0.3953488372093023	0.4215686274509804	0.4418604651162791	0.6417910447761194	0.24358974358974358
15	15	0.15052610635757446	0.9556682840758712	0.8159771754636234	0.45542635658914726	0.46938775510204084	0.4166666666666667	0.6865671641791045	0.22388059701492538
16	16	0.14057332277297974	0.9545655050727834	0.8152639087018545	0.41472868217054265	0.3333333333333333	0.5116279069767442	0.6037735849056604	0.2558139534883721
17	17	0.13327656686306	0.958491398323776	0.8202567760342369	0.4011627906976744	0.3229166666666667	0.42857142857142855	0.5636363636363636	0.21686746987951808
18	18	0.12590698897838593	0.9580061755624173	0.8166904422253923	0.42441860465116277	0.42528735632183906	0.7692307692307693	0.8043478260869565	0.375
19	19	0.12067674100399017	0.9625055138950155	0.8206134094151213	0.42441860465116277	0.2736842105263158	0.5918367346938775	0.5652173913043478	0.29591836734693877
20	20	0.11340204626321793	0.9638729598588442	0.8152639087018545	0.4437984496124031	0.4057971014492754	0.35294117647058826	0.56	0.22641509433962265
21	21	0.1093863770365715	0.9644022937803264	0.8138373751783167	0.4321705426356589	0.3902439024390244	0.525	0.6274509803921569	0.29577464788732394
22	22	0.10179496556520462	0.9652404058226731	0.8113409415121255	0.4496124031007752	0.5783132530120482	0.4864864864864865	0.7164179104477612	0.33962264150943394
23	23	0.09991297870874405	0.9663431848257609	0.818830242510699	0.4321705426356589	0.3595505617977528	0.49019607843137253	0.5517241379310345	0.3048780487804878
24	24	0.0940893143415451	0.9650198500220556	0.8195435092724679	0.4108527131782946	0.35	0.5161290322580645	0.6511627906976745	0.23529411764705882
