	epochs	train_losses	train_accs	dev_accs	non_default_accs	non_default_precision_0	non_default_precision_1	non_default_recall_0	non_default_recall_1
0	0	0.5241348147392273	0.8206495815445991	0.8252688172043011	0.20092378752886836	0.015384615384615385	0.35	0.037037037037037035	0.1794871794871795
1	1	0.4622915983200073	0.8337886475001084	0.8341013824884793	0.27713625866050806	0.3026315789473684	0.45	0.5111111111111111	0.2535211267605634
2	2	0.3923293352127075	0.8476648887732535	0.8417818740399385	0.2702078521939954	0.19480519480519481	0.4339622641509434	0.3333333333333333	0.27058823529411763
3	3	0.368402361869812	0.8588526082997268	0.8456221198156681	0.2956120092378753	0.23076923076923078	0.37777777777777777	0.391304347826087	0.22077922077922077
4	4	0.34959152340888977	0.8677420753653354	0.8509984639016898	0.3441108545034642	0.24358974358974358	0.6	0.5135135135135135	0.313953488372093
5	5	0.32974767684936523	0.8791466111617016	0.8467741935483871	0.3810623556581986	0.27906976744186046	0.75	0.7058823529411765	0.32608695652173914
6	6	0.3107529878616333	0.8899874246563462	0.8421658986175116	0.3810623556581986	0.3055555555555556	0.58	0.5116279069767442	0.3670886075949367
7	7	0.2897867262363434	0.9012618706907767	0.8456221198156681	0.418013856812933	0.3389830508474576	0.5277777777777778	0.5405405405405406	0.3275862068965517
8	8	0.2702522277832031	0.9117557781535927	0.8375576036866359	0.44803695150115475	0.373134328358209	0.6875	0.7142857142857143	0.34375
9	9	0.24581722915172577	0.9223797753783444	0.8356374807987711	0.39260969976905313	0.2545454545454545	0.59375	0.5185185185185185	0.31666666666666665
10	10	0.227865532040596	0.9250249338710377	0.8341013824884793	0.4295612009237875	0.3333333333333333	0.5428571428571428	0.627906976744186	0.2602739726027397
11	11	0.21408458054065704	0.9370799184770825	0.8287250384024577	0.47344110854503463	0.38461538461538464	0.53125	0.625	0.2982456140350877
12	12	0.19678348302841187	0.941459607128919	0.8229646697388633	0.4387990762124711	0.4050632911392405	0.4444444444444444	0.6808510638297872	0.2033898305084746
13	13	0.1822955459356308	0.943107410780105	0.8168202764976958	0.43187066974595845	0.31958762886597936	0.5517241379310345	0.7045454545454546	0.1951219512195122
14	14	0.16978666186332703	0.9519968778457135	0.8125960061443932	0.46420323325635104	0.3793103448275862	0.45454545454545453	0.5789473684210527	0.2702702702702703
15	15	0.15529753267765045	0.955552664671957	0.8229646697388633	0.44341801385681295	0.4594594594594595	0.45161290322580644	0.6666666666666666	0.25925925925925924
16	16	0.14451900124549866	0.9563332032435714	0.8279569892473119	0.42032332563510394	0.3548387096774194	0.4117647058823529	0.5238095238095238	0.25925925925925924
17	17	0.13323593139648438	0.958327912926586	0.82642089093702	0.43187066974595845	0.36	0.62	0.5869565217391305	0.3924050632911392
18	18	0.12829501926898956	0.9559862972117428	0.8175883256528418	0.47113163972286376	0.4823529411764706	0.5365853658536586	0.6833333333333333	0.3333333333333333
19	19	0.12171045690774918	0.9586748189584147	0.8233486943164362	0.42725173210161665	0.38666666666666666	0.4857142857142857	0.6170212765957447	0.2698412698412698
20	20	0.11457937210798264	0.9630978708642296	0.825652841781874	0.4110854503464203	0.38571428571428573	0.5333333333333333	0.6585365853658537	0.2711864406779661
21	21	0.10959068685770035	0.9630111443562724	0.8271889400921659	0.44341801385681295	0.41025641025641024	0.6071428571428571	0.7441860465116279	0.2698412698412698
22	22	0.1058594211935997	0.9635315034040154	0.8129800307219662	0.4295612009237875	0.3114754098360656	0.5185185185185185	0.59375	0.25
23	23	0.10271395742893219	0.9642253154676727	0.8137480798771122	0.418013856812933	0.46551724137931033	0.3793103448275862	0.6	0.2619047619047619
24	24	0.09720724821090698	0.966870473960366	0.8221966205837173	0.43648960739030024	0.3287671232876712	0.6060606060606061	0.6486486486486487	0.2898550724637681
