	epochs	train_losses	train_accs	dev_accs	non_default_accs	non_default_precision_0	non_default_precision_1	non_default_recall_0	non_default_recall_1
0	0	0.5497094988822937	0.8176186291739894	0.8321403006442376	0.20869565217391303	0.10588235294117647	0.40816326530612246	0.23684210526315788	0.20833333333333334
1	1	0.4758033752441406	0.8383567662565905	0.835361488904796	0.24782608695652175	0.10144927536231885	0.4375	0.28	0.18421052631578946
2	2	0.3940761983394623	0.8479349736379613	0.8453829634931997	0.2673913043478261	0.18421052631578946	0.48717948717948717	0.4117647058823529	0.2345679012345679
3	3	0.3665498197078705	0.8612038664323375	0.8507516105941303	0.30217391304347824	0.14457831325301204	0.5909090909090909	0.4	0.26804123711340205
4	4	0.3470405638217926	0.8721880492091388	0.8536148890479599	0.358695652173913	0.37333333333333335	0.47619047619047616	0.56	0.29850746268656714
5	5	0.32656657695770264	0.8788664323374341	0.8528990694345026	0.33260869565217394	0.19444444444444445	0.5714285714285714	0.4827586206896552	0.2564102564102564
6	6	0.3075742721557617	0.8908611599297013	0.8568360773085183	0.38913043478260867	0.35443037974683544	0.6176470588235294	0.6829268292682927	0.2916666666666667
7	7	0.28616204857826233	0.8996924428822496	0.8475304223335719	0.3826086956521739	0.3411764705882353	0.46	0.5178571428571429	0.2911392405063291
8	8	0.26620978116989136	0.9133128295254833	0.8482462419470294	0.3804347826086957	0.2	0.574468085106383	0.4117647058823529	0.3253012048192771
9	9	0.24809680879116058	0.9192882249560632	0.8400143163922692	0.3934782608695652	0.3246753246753247	0.6111111111111112	0.6410256410256411	0.2972972972972973
10	10	0.22958487272262573	0.9285588752196836	0.8392984967788117	0.3630434782608696	0.27710843373493976	0.6571428571428571	0.6571428571428571	0.27710843373493976
11	11	0.212344229221344	0.9338312829525484	0.8285612025769507	0.3739130434782609	0.27586206896551724	0.625	0.6153846153846154	0.2840909090909091
12	12	0.19456611573696136	0.9427504393673111	0.8360773085182533	0.39565217391304347	0.3076923076923077	0.3611111111111111	0.46511627906976744	0.22413793103448276
13	13	0.17936190962791443	0.9479789103690686	0.8324982104509664	0.3847826086956522	0.2903225806451613	0.5172413793103449	0.5625	0.2542372881355932
14	14	0.16505056619644165	0.9481546572934973	0.8310665712240516	0.40652173913043477	0.30337078651685395	0.4473684210526316	0.5625	0.21518987341772153
15	15	0.15299832820892334	0.95597539543058	0.8181818181818182	0.391304347826087	0.3333333333333333	0.45652173913043476	0.5098039215686274	0.2876712328767123
16	16	0.14090973138809204	0.9576449912126538	0.8282032927702219	0.4152173913043478	0.3780487804878049	0.42857142857142855	0.6595744680851063	0.19047619047619047
17	17	0.12930946052074432	0.9575571177504394	0.8203292770221904	0.391304347826087	0.4057971014492754	0.48484848484848486	0.6222222222222222	0.2807017543859649
18	18	0.12223577499389648	0.9604130052724077	0.8249821045096636	0.3739130434782609	0.3218390804597701	0.4791666666666667	0.5283018867924528	0.2804878048780488
19	19	0.1160406768321991	0.9647627416520211	0.8235504652827488	0.43043478260869567	0.36486486486486486	0.5	0.5869565217391305	0.2878787878787879
20	20	0.1111903190612793	0.9636643233743409	0.8224767358625626	0.3804347826086957	0.2876712328767123	0.5833333333333334	0.5833333333333334	0.2876712328767123
21	21	0.10764002799987793	0.9654217926186291	0.813528990694345	0.40652173913043477	0.4025974025974026	0.34375	0.5961538461538461	0.19298245614035087
22	22	0.10208931565284729	0.9662565905096661	0.8178239083750894	0.3869565217391304	0.3488372093023256	0.5789473684210527	0.6521739130434783	0.28205128205128205
23	23	0.1000927984714508	0.9669156414762742	0.8224767358625626	0.391304347826087	0.3493975903614458	0.41935483870967744	0.6170212765957447	0.19402985074626866
24	24	0.09815181791782379	0.9669595782073813	0.8153185397279885	0.41304347826086957	0.4	0.38235294117647056	0.5714285714285714	0.23636363636363636
