	epochs	train_losses	train_accs	dev_accs	non_default_accs	non_default_precision_0	non_default_precision_1	non_default_recall_0	non_default_recall_1
0	0	0.53678959608078	0.8351692280358888	0.8351278600269179	0.3423076923076923	0.24528301886792453	0.5846153846153846	0.49056603773584906	0.3220338983050847
1	1	0.4596829414367676	0.8424535844363508	0.8445491251682369	0.35192307692307695	0.3023255813953488	0.37777777777777777	0.48148148148148145	0.22077922077922077
2	2	0.3750178813934326	0.8608421426667852	0.8681022880215343	0.4230769230769231	0.3176470588235294	0.5074626865671642	0.45	0.3695652173913043
3	3	0.3411600887775421	0.8817624589144533	0.8886271870794078	0.6076923076923076	0.4857142857142857	0.8235294117647058	0.7906976744186046	0.5384615384615384
4	4	0.3061944842338562	0.8914009061028694	0.8977119784656796	0.6346153846153846	0.6705882352941176	0.6511627906976745	0.7916666666666666	0.5
5	5	0.2782158851623535	0.884693968197566	0.8886271870794078	0.6076923076923076	0.6172839506172839	0.7317073170731707	0.819672131147541	0.4918032786885246
6	6	0.27237939834594727	0.8935329128542241	0.8983849259757739	0.6076923076923076	0.5405405405405406	0.7111111111111111	0.7547169811320755	0.48484848484848486
7	7	0.26613274216651917	0.890734653993071	0.8930013458950202	0.6403846153846153	0.6263736263736264	0.7241379310344828	0.7808219178082192	0.5526315789473685
8	8	0.25702720880508423	0.8962423381007373	0.895693135935397	0.551923076923077	0.26666666666666666	0.75	0.6666666666666666	0.35294117647058826
9	9	0.2513606548309326	0.9026827751621214	0.9010767160161507	0.6519230769230769	0.6811594202898551	0.7272727272727273	0.7580645161290323	0.6451612903225806
10	10	0.24753887951374054	0.9042373634183175	0.9004037685060565	0.676923076923077	0.7142857142857143	0.7555555555555555	0.8333333333333334	0.6071428571428571
11	11	0.23993171751499176	0.9069912054721506	0.8967025572005384	0.5903846153846154	0.5660377358490566	0.717948717948718	0.7317073170731707	0.5490196078431373
12	12	0.23677757382392883	0.9089899618015457	0.901749663526245	0.625	0.5405405405405406	0.8181818181818182	0.8333333333333334	0.5142857142857142
13	13	0.23569390177726746	0.9047259482988362	0.8977119784656796	0.5865384615384616	0.6140350877192983	0.717948717948718	0.7608695652173914	0.56
14	14	0.23175634443759918	0.9120547215066181	0.8973755047106325	0.6576923076923077	0.6395348837209303	0.75	0.8461538461538461	0.4918032786885246
15	15	0.23095883429050446	0.9149418139824109	0.9004037685060565	0.6519230769230769	0.5975609756097561	0.7608695652173914	0.8166666666666667	0.5147058823529411
16	16	0.22504058480262756	0.9123212223505375	0.8980484522207268	0.6	0.49333333333333335	0.8285714285714286	0.8604651162790697	0.43283582089552236
17	17	0.2194616049528122	0.9147197299458115	0.8970390309555855	0.698076923076923	0.7926829268292683	0.6857142857142857	0.8552631578947368	0.5853658536585366
18	18	0.2133420705795288	0.9204050812827574	0.9044414535666218	0.6692307692307692	0.6395348837209303	0.64	0.7534246575342466	0.5079365079365079
19	19	0.20695243775844574	0.9252465132806253	0.9010767160161507	0.6615384615384615	0.7032967032967034	0.7301587301587301	0.7901234567901234	0.6301369863013698
20	20	0.20633411407470703	0.9210269165852358	0.9004037685060565	0.7173076923076923	0.7567567567567568	0.675	0.8115942028985508	0.6
21	21	0.2026551067829132	0.9299991116638536	0.9041049798115747	0.6711538461538461	0.6219512195121951	0.68	0.7611940298507462	0.5230769230769231
22	22	0.19617532193660736	0.9225370880341122	0.8993943472409152	0.6096153846153847	0.5	0.7321428571428571	0.7058823529411765	0.5324675324675324
23	23	0.1956423968076706	0.9322199520298481	0.8980484522207268	0.6384615384615384	0.603448275862069	0.7241379310344828	0.813953488372093	0.4772727272727273
24	24	0.19671747088432312	0.9277338544905392	0.8933378196500673	0.7153846153846154	0.7123287671232876	0.6862745098039216	0.7647058823529411	0.625
