	epochs	train_losses	train_accs	dev_accs	non_default_accs	non_default_precision_0	non_default_precision_1	non_default_recall_0	non_default_recall_1
0	0	0.5306294560432434	0.8245760477989632	0.8149908592321755	0.2158859470468432	0.09090909090909091	0.34615384615384615	0.19047619047619047	0.1836734693877551
1	1	0.4630976617336273	0.8416220015815833	0.8201096892138939	0.23625254582484725	0.1388888888888889	0.44680851063829785	0.2777777777777778	0.25301204819277107
2	2	0.387141615152359	0.8529566821896143	0.8263254113345521	0.25865580448065173	0.1978021978021978	0.4583333333333333	0.4090909090909091	0.23157894736842105
3	3	0.36174917221069336	0.8617432563043669	0.8252285191956125	0.285132382892057	0.21428571428571427	0.4857142857142857	0.5384615384615384	0.18085106382978725
4	4	0.3448916971683502	0.8715842193128899	0.8241316270566728	0.2892057026476578	0.24691358024691357	0.4418604651162791	0.45454545454545453	0.2375
5	5	0.3236788809299469	0.8790967401810035	0.8244972577696527	0.3014256619144603	0.28865979381443296	0.4186046511627907	0.5283018867924528	0.20689655172413793
6	6	0.30319827795028687	0.8939460504349355	0.8277879341864717	0.329938900203666	0.28169014084507044	0.5641025641025641	0.5405405405405406	0.3013698630136986
7	7	0.28391578793525696	0.9069062472541956	0.8168190127970749	0.35030549898167007	0.26136363636363635	0.5813953488372093	0.5609756097560976	0.2777777777777778
8	8	0.2622990608215332	0.9160882172041122	0.8252285191956125	0.34419551934826886	0.2987012987012987	0.46	0.46	0.2987012987012987
9	9	0.24474170804023743	0.9219752218609965	0.8270566727605119	0.3564154786150713	0.2638888888888889	0.5	0.5135135135135135	0.2535211267605634
10	10	0.22719785571098328	0.9283894209647658	0.8285191956124315	0.39918533604887985	0.41346153846153844	0.46	0.6142857142857143	0.27380952380952384
11	11	0.2080642431974411	0.943765925665583	0.8219378427787934	0.3971486761710794	0.3924050632911392	0.36585365853658536	0.543859649122807	0.23809523809523808
12	12	0.18733739852905273	0.9469290923468939	0.8179159049360146	0.4175152749490835	0.4375	0.5897435897435898	0.7241379310344828	0.2987012987012987
13	13	0.1722186803817749	0.9493454002284509	0.8226691042047533	0.41140529531568226	0.4722222222222222	0.5294117647058824	0.68	0.32142857142857145
14	14	0.16193249821662903	0.9495650645813197	0.8186471663619744	0.38289205702647655	0.37333333333333335	0.5681818181818182	0.5957446808510638	0.3472222222222222
15	15	0.14654923975467682	0.9581759072137773	0.8168190127970749	0.41140529531568226	0.2786885245901639	0.39285714285714285	0.5	0.2
16	16	0.13230937719345093	0.9593620947192689	0.8157221206581353	0.395112016293279	0.27710843373493976	0.41935483870967744	0.5609756097560976	0.1780821917808219
17	17	0.12456095218658447	0.959713557683859	0.8186471663619744	0.4175152749490835	0.3949579831932773	0.5901639344262295	0.6527777777777778	0.3333333333333333
18	18	0.11810337752103806	0.9653808979878745	0.8179159049360146	0.4215885947046843	0.3176470588235294	0.5510204081632653	0.5510204081632653	0.3176470588235294
19	19	0.10940654575824738	0.9660838239170547	0.8179159049360146	0.42362525458248473	0.38202247191011235	0.3695652173913043	0.5396825396825397	0.2361111111111111
20	20	0.10101261734962463	0.9667867498462349	0.8182815356489945	0.41140529531568226	0.32894736842105265	0.45714285714285713	0.5681818181818182	0.23880597014925373
21	21	0.09879706799983978	0.9687637290220543	0.8186471663619744	0.43380855397148677	0.35051546391752575	0.5686274509803921	0.6071428571428571	0.31521739130434784
22	22	0.09379378706216812	0.9685001317986117	0.8179159049360146	0.4154786150712831	0.3548387096774194	0.6285714285714286	0.6285714285714286	0.3548387096774194
23	23	0.0928938165307045	0.9700377822686934	0.8117001828153565	0.40122199592668023	0.3106796116504854	0.42857142857142855	0.5333333333333333	0.22826086956521738
24	24	0.09163063764572144	0.9689833933749231	0.823400365630713	0.4439918533604888	0.42857142857142855	0.47058823529411764	0.6470588235294118	0.26666666666666666
