	epochs	train_losses	train_accs	dev_accs	non_default_accs	non_default_precision_0	non_default_precision_1	non_default_recall_0	non_default_recall_1
0	0	0.5441579818725586	0.8209669698420297	0.8173686172195304	0.18736383442265794	0.1125	0.34285714285714286	0.28125	0.14457831325301204
1	1	0.4733079671859741	0.8374602898298447	0.8371226239284383	0.22657952069716775	0.15853658536585366	0.34285714285714286	0.3611111111111111	0.14814814814814814
2	2	0.39494383335113525	0.8474694286087298	0.8393589265747298	0.25925925925925924	0.12857142857142856	0.5675675675675675	0.36	0.25609756097560976
3	3	0.3661139905452728	0.8571739414247791	0.8404770778978755	0.2701525054466231	0.10810810810810811	0.5454545454545454	0.34782608695652173	0.21428571428571427
4	4	0.3483307659626007	0.8700117498585666	0.8483041371598956	0.33769063180827885	0.3472222222222222	0.4411764705882353	0.5681818181818182	0.24193548387096775
5	5	0.32927221059799194	0.878367204839201	0.8438315318673127	0.3485838779956427	0.3695652173913043	0.4782608695652174	0.7391304347826086	0.15942028985507245
6	6	0.3071575164794922	0.8859828539100918	0.8378680581438688	0.3485838779956427	0.29508196721311475	0.4482758620689655	0.5294117647058824	0.23214285714285715
7	7	0.28499260544776917	0.9027807998607424	0.8360044726052925	0.41612200435729846	0.275	0.53125	0.5945945945945946	0.22666666666666666
8	8	0.2665403485298157	0.9110927368466861	0.8333954528512859	0.3681917211328976	0.30851063829787234	0.5217391304347826	0.5686274509803921	0.2696629213483146
9	9	0.24563157558441162	0.9207102136733539	0.839731643682445	0.37254901960784315	0.2839506172839506	0.5172413793103449	0.6216216216216216	0.2054794520547945
10	10	0.22598926723003387	0.9315897123460551	0.8251956764815505	0.4335511982570806	0.367816091954023	0.6764705882352942	0.7441860465116279	0.2948717948717949
11	11	0.20560015738010406	0.9358979938204448	0.8319045844204249	0.3899782135076253	0.3048780487804878	0.5555555555555556	0.6097560975609756	0.2597402597402597
12	12	0.19148752093315125	0.9446015927586057	0.8300409988818487	0.39433551198257083	0.33783783783783783	0.53125	0.625	0.25757575757575757
13	13	0.17557699978351593	0.9480395143391792	0.8177413343272456	0.4074074074074074	0.29545454545454547	0.39473684210526316	0.5306122448979592	0.19480519480519481
14	14	0.16319714486598969	0.9529135297445493	0.809168840849795	0.40522875816993464	0.3125	0.6176470588235294	0.6578947368421053	0.27631578947368424
15	15	0.15099647641181946	0.9546977675268724	0.8281774133432724	0.4008714596949891	0.4050632911392405	0.48717948717948717	0.6153846153846154	0.2878787878787879
16	16	0.14006003737449646	0.9560468253622874	0.8207230711889676	0.39433551198257083	0.3974358974358974	0.3870967741935484	0.62	0.2033898305084746
17	17	0.13058525323867798	0.9600939988685321	0.8173686172195304	0.3877995642701525	0.3698630136986301	0.6216216216216216	0.6585365853658537	0.3333333333333333
18	18	0.12248951941728592	0.961007876757039	0.8199776369735371	0.35076252723311546	0.2619047619047619	0.5714285714285714	0.6470588235294118	0.20512820512820512
19	19	0.11333999037742615	0.9632708124809609	0.8147595974655236	0.4008714596949891	0.4457831325301205	0.4642857142857143	0.7115384615384616	0.22033898305084745
20	20	0.11188194900751114	0.9649680142739022	0.8132687290346627	0.38344226579520696	0.35443037974683544	0.59375	0.6829268292682927	0.2714285714285714
21	21	0.10582484304904938	0.9658818921624092	0.8177413343272456	0.41612200435729846	0.30864197530864196	0.6333333333333333	0.6944444444444444	0.25333333333333335
22	22	0.10150280594825745	0.9651420862526655	0.8147595974655236	0.4008714596949891	0.34065934065934067	0.40625	0.62	0.1780821917808219
23	23	0.09671273827552795	0.9680577918969494	0.8199776369735371	0.3769063180827887	0.3037974683544304	0.41935483870967744	0.5714285714285714	0.19117647058823528
24	24	0.0920032486319542	0.9668392880456068	0.812150577711517	0.4095860566448802	0.34146341463414637	0.3783783783783784	0.5490196078431373	0.20588235294117646
