	epochs	train_losses	train_accs	dev_accs	non_default_accs	non_default_precision_0	non_default_precision_1	non_default_recall_0	non_default_recall_1
0	0	0.5518582463264465	0.826713532513181	0.8428775948460988	0.4043478260869565	0.36470588235294116	0.673469387755102	0.6595744680851063	0.3793103448275862
1	1	0.47354838252067566	0.8390158172231986	0.8482462419470294	0.4108695652173913	0.30434782608695654	0.625	0.6363636363636364	0.29411764705882354
2	2	0.3833782374858856	0.859182776801406	0.8611309949892627	0.48695652173913045	0.3815789473684211	0.7435897435897436	0.7435897435897436	0.3815789473684211
3	3	0.3466944396495819	0.8731546572934974	0.8793843951324266	0.5043478260869565	0.39759036144578314	0.75	0.75	0.39759036144578314
4	4	0.31473037600517273	0.8810193321616872	0.8872584108804581	0.6043478260869565	0.7066666666666667	0.6666666666666666	0.7910447761194029	0.56
5	5	0.3032088577747345	0.8795254833040422	0.8768790264853257	0.5434782608695652	0.5277777777777778	0.7714285714285715	0.8260869565217391	0.4426229508196721
6	6	0.2926473319530487	0.8836555360281195	0.8833214030064424	0.5717391304347826	0.43037974683544306	0.6764705882352942	0.7555555555555555	0.3382352941176471
7	7	0.28432658314704895	0.8859402460456942	0.882605583392985	0.6652173913043479	0.6588235294117647	0.66	0.7671232876712328	0.532258064516129
8	8	0.27675703167915344	0.8878295254833041	0.8833214030064424	0.6108695652173913	0.6714285714285714	0.6170212765957447	0.7230769230769231	0.5576923076923077
9	9	0.2740901708602905	0.8957381370826011	0.8886900501073729	0.6108695652173913	0.4935064935064935	0.6111111111111112	0.7307692307692307	0.36065573770491804
10	10	0.26811903715133667	0.8966608084358524	0.8901216893342878	0.6739130434782609	0.6746987951807228	0.7142857142857143	0.8484848484848485	0.4807692307692308
11	11	0.2591257393360138	0.8973198594024605	0.8869005010737294	0.6565217391304348	0.5517241379310345	0.675	0.7868852459016393	0.4090909090909091
12	12	0.2588927149772644	0.901274165202109	0.8890479599141017	0.6456521739130435	0.6615384615384615	0.6944444444444444	0.7962962962962963	0.5319148936170213
13	13	0.2535845637321472	0.8977592267135325	0.8854688618468146	0.5956521739130435	0.5967741935483871	0.7241379310344828	0.8222222222222222	0.45652173913043476
14	14	0.2522434890270233	0.9000439367311072	0.8883321403006442	0.6369565217391304	0.5168539325842697	0.6842105263157895	0.7931034482758621	0.37681159420289856
15	15	0.25278741121292114	0.9032513181019333	0.8890479599141017	0.6391304347826087	0.7051282051282052	0.782608695652174	0.8461538461538461	0.6101694915254238
16	16	0.2431918829679489	0.9037346221441125	0.886184681460272	0.6695652173913044	0.6219512195121951	0.6785714285714286	0.85	0.38
17	17	0.23785990476608276	0.9079525483304042	0.8869005010737294	0.658695652173913	0.6666666666666666	0.7575757575757576	0.8518518518518519	0.5208333333333334
18	18	0.2330702692270279	0.9119068541300527	0.8879742304939156	0.6456521739130435	0.6436781609195402	0.7291666666666666	0.8115942028985508	0.5303030303030303
19	19	0.22891296446323395	0.9095342706502636	0.8858267716535433	0.6782608695652174	0.6756756756756757	0.7105263157894737	0.819672131147541	0.5294117647058824
20	20	0.2271486222743988	0.9123462214411248	0.8926270579813886	0.6369565217391304	0.5205479452054794	0.7222222222222222	0.7916666666666666	0.4262295081967213
21	21	0.22478577494621277	0.9135764499121265	0.8793843951324266	0.6521739130434783	0.6233766233766234	0.625	0.8	0.40816326530612246
22	22	0.2155059427022934	0.9219244288224956	0.89226914817466	0.6304347826086957	0.5581395348837209	0.8157894736842105	0.8727272727272727	0.4492753623188406
23	23	0.20986627042293549	0.9239894551845342	0.89226914817466	0.6630434782608695	0.6385542168674698	0.8064516129032258	0.8983050847457628	0.45454545454545453
24	24	0.20596006512641907	0.9215289982425308	0.8811739441660702	0.6804347826086956	0.7428571428571429	0.6764705882352942	0.8253968253968254	0.5609756097560976
