	epochs	train_losses	train_accs	dev_accs	non_default_accs	non_default_precision_0	non_default_precision_1	non_default_recall_0	non_default_recall_1
0	0	0.5234338641166687	0.8340655478428961	0.8244972577696527	0.34623217922606925	0.20454545454545456	0.5961538461538461	0.46153846153846156	0.3069306930693069
1	1	0.45068368315696716	0.8444337052983042	0.8343692870201097	0.31771894093686354	0.2361111111111111	0.48936170212765956	0.4146341463414634	0.2948717948717949
2	2	0.3699195384979248	0.8640716984447764	0.8544789762340037	0.3788187372708758	0.2967032967032967	0.625	0.6	0.3191489361702128
3	3	0.3402853012084961	0.8643792285387927	0.8555758683729433	0.4175152749490835	0.25510204081632654	0.6857142857142857	0.6944444444444444	0.24742268041237114
4	4	0.31013691425323486	0.8821720411211669	0.8749542961608775	0.560081466395112	0.5555555555555556	0.5348837209302325	0.6923076923076923	0.3898305084745763
5	5	0.2869696021080017	0.8892891661541165	0.8840950639853747	0.5539714867617108	0.5463917525773195	0.7674418604651163	0.8412698412698413	0.42857142857142855
6	6	0.2709384560585022	0.8953519022932959	0.8910420475319927	0.5845213849287169	0.676056338028169	0.5897435897435898	0.75	0.5
7	7	0.26244309544563293	0.895879096740181	0.8859232175502743	0.6435845213849287	0.6818181818181818	0.627906976744186	0.7894736842105263	0.4909090909090909
8	8	0.2541448473930359	0.9004481152798524	0.8859232175502743	0.6211812627291242	0.5844155844155844	0.68	0.7377049180327869	0.5151515151515151
9	9	0.24927014112472534	0.8961866268341974	0.8808043875685557	0.5824847250509165	0.5555555555555556	0.6111111111111112	0.7407407407407407	0.4074074074074074
10	10	0.2487749457359314	0.9018979000087866	0.8870201096892139	0.6252545824847251	0.625	0.74	0.8333333333333334	0.4868421052631579
11	11	0.2479509711265564	0.903128020384852	0.889945155393053	0.6313645621181263	0.569620253164557	0.6097560975609756	0.7377049180327869	0.423728813559322
12	12	0.24115006625652313	0.9008435111150163	0.8848263254113345	0.6476578411405295	0.7291666666666666	0.6410256410256411	0.8333333333333334	0.49019607843137253
13	13	0.2340455949306488	0.9083120991125561	0.8888482632541134	0.6537678207739308	0.5833333333333334	0.6764705882352942	0.7924528301886793	0.4339622641509434
14	14	0.23005519807338715	0.9087514278182937	0.893235831809872	0.6232179226069247	0.6666666666666666	0.6363636363636364	0.7575757575757576	0.5283018867924528
15	15	0.22671470046043396	0.9113434671821457	0.8914076782449726	0.6578411405295316	0.7377049180327869	0.5357142857142857	0.7758620689655172	0.4838709677419355
16	16	0.2220209389925003	0.9126614532993585	0.8921389396709324	0.6089613034623218	0.5903614457831325	0.6774193548387096	0.8305084745762712	0.38181818181818183
17	17	0.21783395111560822	0.9208329672260785	0.8961608775137112	0.6354378818737271	0.5966386554621849	0.7213114754098361	0.8068181818181818	0.4782608695652174
18	18	0.21313245594501495	0.9198225112028819	0.8968921389396709	0.615071283095723	0.5058823529411764	0.7755102040816326	0.7962962962962963	0.475
19	19	0.20717839896678925	0.9154731570160795	0.8881170018281536	0.6863543788187373	0.6404494382022472	0.6956521739130435	0.8028169014084507	0.5
20	20	0.20176905393600464	0.9267639047535366	0.8928702010968922	0.6517311608961304	0.6447368421052632	0.7428571428571429	0.8448275862068966	0.49056603773584906
21	21	0.19950324296951294	0.9264563746595202	0.8950639853747715	0.6517311608961304	0.6185567010309279	0.7647058823529411	0.8333333333333334	0.5131578947368421
22	22	0.19172567129135132	0.9301028029171426	0.889945155393053	0.6945010183299389	0.6290322580645161	0.7428571428571429	0.8125	0.5306122448979592
23	23	0.18928882479667664	0.9301028029171426	0.9020109689213894	0.639511201629328	0.5339805825242718	0.7755102040816326	0.8333333333333334	0.4418604651162791
24	24	0.18405753374099731	0.9299270714348475	0.8903107861060329	0.6130346232179226	0.6103896103896104	0.7941176470588235	0.8703703703703703	0.47368421052631576
