	epochs	train_losses	train_accs	dev_accs	non_default_accs	non_default_precision_0	non_default_precision_1	non_default_recall_0	non_default_recall_1
0	0	0.5564146041870117	0.8123971719507315	0.8118206521739131	0.42052313883299797	0.4065934065934066	0.375	0.5522388059701493	0.25
1	1	0.4767850339412689	0.829738983503046	0.8332201086956522	0.36016096579476864	0.1978021978021978	0.7450980392156863	0.5806451612903226	0.34234234234234234
2	2	0.3924746513366699	0.8479701187247098	0.8457880434782609	0.43259557344064387	0.3625	0.75	0.7837837837837838	0.32
3	3	0.35766854882240295	0.8713148650451332	0.8773777173913043	0.5774647887323944	0.4845360824742268	0.8431372549019608	0.8545454545454545	0.46236559139784944
4	4	0.3222722113132477	0.8696251500733692	0.8678668478260869	0.6720321931589537	0.6831683168316832	0.7560975609756098	0.8734177215189873	0.49206349206349204
5	5	0.3012293577194214	0.887367157276891	0.8838315217391305	0.6519114688128773	0.6052631578947368	0.72	0.8679245283018868	0.375
6	6	0.2894573509693146	0.8794521766196808	0.8811141304347826	0.6116700201207244	0.5194805194805194	0.8333333333333334	0.851063829787234	0.4861111111111111
7	7	0.2800540328025818	0.8854995775712571	0.8783967391304348	0.6720321931589537	0.6222222222222222	0.8181818181818182	0.9032258064516129	0.4426229508196721
8	8	0.2784310281276703	0.892169505091378	0.8831521739130435	0.6740442655935613	0.6857142857142857	0.7924528301886793	0.8674698795180723	0.56
9	9	0.26991575956344604	0.891235715238561	0.8743206521739131	0.7122736418511066	0.6947368421052632	0.8260869565217391	0.8918918918918919	0.5671641791044776
10	10	0.2657615840435028	0.8901240606518742	0.8851902173913043	0.6619718309859155	0.5280898876404494	0.6521739130434783	0.746031746031746	0.4166666666666667
11	11	0.26352354884147644	0.8958601983191783	0.8899456521739131	0.6720321931589537	0.703125	0.6842105263157895	0.7894736842105263	0.5777777777777777
12	12	0.26029378175735474	0.8933700920449997	0.8739809782608695	0.6921529175050302	0.6351351351351351	0.5333333333333333	0.7704918032786885	0.37209302325581395
13	13	0.253911554813385	0.8976388456578772	0.8848505434782609	0.7283702213279678	0.68	0.7391304347826086	0.8095238095238095	0.5862068965517241
14	14	0.24773536622524261	0.9015518698030148	0.8858695652173914	0.7183098591549296	0.7096774193548387	0.8297872340425532	0.8918918918918919	0.5909090909090909
15	15	0.2436569333076477	0.904397705544933	0.8909646739130435	0.6941649899396378	0.7105263157894737	0.8	0.8852459016393442	0.56
16	16	0.2403467744588852	0.9035083818755836	0.8807744565217391	0.6498993963782697	0.5662650602409639	0.7555555555555555	0.8103448275862069	0.4857142857142857
17	17	0.23732903599739075	0.9064876161679043	0.884171195652174	0.6961770623742455	0.6176470588235294	0.6976744186046512	0.8289473684210527	0.43478260869565216
18	18	0.23213361203670502	0.9074658722041887	0.8851902173913043	0.7082494969818913	0.7108433734939759	0.9210526315789473	0.9516129032258065	0.5932203389830508
19	19	0.23035605251789093	0.9077326693049935	0.8858695652173914	0.670020120724346	0.611764705882353	0.75	0.8666666666666667	0.42105263157894735
20	20	0.22696226835250854	0.912001422917871	0.8845108695652174	0.7062374245472837	0.7126436781609196	0.8787878787878788	0.9393939393939394	0.5370370370370371
21	21	0.22205708920955658	0.9126239494864156	0.8889266304347826	0.6639839034205232	0.5714285714285714	0.6470588235294118	0.8	0.3793103448275862
22	22	0.21540024876594543	0.9159144470630086	0.8899456521739131	0.670020120724346	0.5957446808510638	0.7843137254901961	0.835820895522388	0.5128205128205128
23	23	0.21148772537708282	0.9208946596113655	0.8804347826086957	0.7323943661971831	0.7848101265822784	0.6756756756756757	0.8378378378378378	0.5952380952380952
24	24	0.2052377462387085	0.9280537151496288	0.8899456521739131	0.676056338028169	0.5921052631578947	0.85	0.8823529411764706	0.5230769230769231
