	train_steps	train_losses	train_accs	dev_accs
0	0	0.0	0.5078509852216748	0.5018656716417911
1	1	5.661543369293213	0.5461822660098522	0.5345149253731343
2	501	0.6485241055488586	0.6283866995073891	0.6203358208955224
3	1001	0.6485397219657898	0.6343903940886699	0.6217350746268657
4	1501	0.6335121989250183	0.6348522167487685	0.6100746268656716
5	2001	0.6428037881851196	0.6496305418719212	0.632929104477612
6	2501	0.6027719378471375	0.6890394088669951	0.6427238805970149
7	3001	0.5347477197647095	0.7587746305418719	0.7210820895522388
8	3501	0.4481201171875	0.8175800492610837	0.7513992537313433
9	4001	0.3846231997013092	0.8654556650246306	0.8101679104477612
10	4501	0.3122716546058655	0.8806958128078818	0.816231343283582
11	5001	0.2985590994358063	0.8982450738916257	0.7947761194029851
12	5501	0.22939713299274445	0.9247229064039408	0.8166977611940298
13	6001	0.21008315682411194	0.9496613300492611	0.7887126865671642
14	6501	0.14628420770168304	0.9632081280788177	0.7975746268656716
15	7001	0.07956063002347946	0.9736761083743842	0.8171641791044776
16	7501	0.06238746643066406	0.9881465517241379	0.7859141791044776
17	8001	0.06266634911298752	0.9704433497536946	0.7826492537313433
18	8501	0.0376119539141655	0.9887623152709359	0.7971082089552238
19	9001	0.09380576014518738	0.9758312807881774	0.7994402985074627
20	9501	0.027701396495103836	0.9947660098522167	0.789179104477612
21	10001	0.0022436969447880983	0.9998460591133005	0.8050373134328358
