	train_steps	train_losses	train_accs	dev_accs
0	0	0.0	0.5406718164794008	0.5363412921348315
1	1	9.424413681030273	0.4564021535580524	0.4626053370786517
2	501	0.6564926505088806	0.602996254681648	0.5969101123595506
3	1001	0.661113440990448	0.6283941947565543	0.6251755617977528
4	1501	0.6547050476074219	0.6151685393258427	0.610252808988764
5	2001	0.6505879759788513	0.6376989700374532	0.624122191011236
6	2501	0.44783714413642883	0.783064138576779	0.7840589887640449
7	3001	0.4131753742694855	0.8412921348314607	0.8298806179775281
8	3501	0.36592885851860046	0.857560861423221	0.839185393258427
9	4001	0.35490283370018005	0.8539325842696629	0.8411165730337079
10	4501	0.31185609102249146	0.8229166666666666	0.8012640449438202
11	5001	0.3368275463581085	0.8673923220973783	0.8362008426966292
12	5501	0.2990601360797882	0.882373595505618	0.8463834269662921
13	6001	0.29103824496269226	0.9014513108614233	0.8527036516853933
14	6501	0.25743725895881653	0.9030898876404494	0.8433988764044944
15	7001	0.23649869859218597	0.8982326779026217	0.8404143258426966
16	7501	0.27700716257095337	0.8692649812734082	0.8067064606741573
17	8001	0.24063855409622192	0.9186563670411985	0.840063202247191
18	8501	0.21692316234111786	0.9290730337078652	0.8458567415730337
19	9001	0.20268428325653076	0.9376755617977528	0.8530547752808989
20	9501	0.2160423994064331	0.9451661985018727	0.8488412921348315
21	10001	0.14365941286087036	0.9557584269662921	0.8516502808988764
22	10501	0.13122068345546722	0.9521886704119851	0.8462078651685393
23	11001	0.13982854783535004	0.9271418539325843	0.8267205056179775
24	11501	0.11999581754207611	0.954002808988764	0.842872191011236
25	12001	0.07143209129571915	0.9587429775280899	0.8419943820224719
26	12501	0.09469161927700043	0.9678136704119851	0.8460323033707865
27	13001	0.06709510087966919	0.985252808988764	0.8479634831460674
28	13501	0.04850270599126816	0.9857209737827716	0.8458567415730337
29	14001	0.03614586591720581	0.9837312734082397	0.840063202247191
30	14501	0.06334707140922546	0.9617860486891385	0.8333918539325843
31	15001	0.047386519610881805	0.98624765917603	0.8458567415730337
32	15501	0.05321584641933441	0.9822097378277154	0.8258426966292135
33	16001	0.045906372368335724	0.9827364232209738	0.844627808988764
34	16501	0.04677661135792732	0.9847261235955056	0.8441011235955056
35	17001	0.05244198068976402	0.9877106741573034	0.8455056179775281
36	17501	0.0433826670050621	0.9884129213483146	0.8453300561797753
37	18001	0.031925030052661896	0.9941479400749064	0.84375
38	18501	0.05745381861925125	0.9879447565543071	0.8463834269662921
39	19001	0.01848871447145939	0.9934456928838952	0.8393609550561798
40	19501	0.09435904026031494	0.9634831460674157	0.8204002808988764
41	20001	0.024873651564121246	0.9966643258426966	0.8435744382022472
42	20501	0.024522462859749794	0.9906952247191011	0.840063202247191
43	21001	0.010173271410167217	0.9955524344569289	0.8433988764044944
44	21501	0.042945027351379395	0.9874765917602997	0.8390098314606742
45	22001	0.015679465606808662	0.9939138576779026	0.8426966292134831
46	22501	0.004989318549633026	0.9994147940074907	0.8451544943820225
47	23001	0.07084628939628601	0.9728464419475655	0.8330407303370787
48	23501	0.04242011904716492	0.9941479400749064	0.839185393258427
49	24001	0.0393601693212986	0.9874765917602997	0.8342696629213483
50	24501	0.008329793810844421	0.9978932584269663	0.84375
51	25001	0.020507652312517166	0.9899929775280899	0.8402387640449438
52	25501	0.027179671451449394	0.990812265917603	0.8390098314606742
53	26001	0.006676897406578064	0.9967228464419475	0.8477879213483146
54	26501	0.0382818803191185	0.9856624531835206	0.8268960674157303
