	epochs	train_losses	train_accs	dev_accs	dev_prec	dev_rec	dev_f
0	0	0.42031362652778625	0.811393457928061	0.7914666666666667	729	[0.86915888 0.36781609]	[0.77178423 0.53333333]
1	1	0.3884512484073639	0.833783164434486	0.8061333333333334	729	[0.93467337 0.62121212]	[0.88151659 0.75925926]
2	2	0.37941962480545044	0.8442905399670689	0.8141333333333334	729	[0.88125    0.65671642]	[0.8597561 0.6984127]
3	3	0.3564155101776123	0.8566481641798646	0.8181333333333334	729	[0.91666667 0.71014493]	[0.84615385 0.83050847]
4	4	0.3304188847541809	0.8662389027516083	0.8134666666666667	729	[0.84745763 0.76136364]	[0.87719298 0.71276596]
5	5	0.32528847455978394	0.8793603910984367	0.8230666666666666	729	[0.87068966 0.54216867]	[0.84166667 0.6       ]
6	6	0.2926573157310486	0.8900375142163602	0.8252	729	[0.93959732 0.56842105]	[0.77348066 0.85714286]
7	7	0.26980313658714294	0.9084381524672811	0.8148	729	[0.88505747 0.8028169 ]	[0.91666667 0.74025974]
8	8	0.23308366537094116	0.9153299044321095	0.8082666666666667	729	[0.88068182 0.5974026 ]	[0.83333333 0.68656716]
9	9	0.2131744772195816	0.937329191492251	0.8092	729	[0.86363636 0.73493976]	[0.87356322 0.71764706]
10	10	0.18525439500808716	0.9461900154470303	0.8174666666666667	729	[0.86082474 0.69736842]	[0.87894737 0.6625    ]
11	11	0.15396663546562195	0.9578007502843272	0.8057333333333333	729	[0.83146067 0.78873239]	[0.90797546 0.65116279]
12	12	0.12962378561496735	0.9698698036020438	0.8021333333333334	729	[0.82485876 0.70666667]	[0.86904762 0.63095238]
13	13	0.11187131702899933	0.975030130196398	0.7986666666666666	729	[0.92655367 0.59459459]	[0.84536082 0.77192982]
14	14	0.10189895331859589	0.9745039126818421	0.8054666666666667	729	[0.93048128 0.6       ]	[0.83653846 0.796875  ]
15	15	0.08259044587612152	0.9780686119739946	0.8045333333333333	729	[0.84782609 0.53623188]	[0.82978723 0.56923077]
16	16	0.0697147473692894	0.9824480996757821	0.8008	729	[0.84939759 0.6746988 ]	[0.83928571 0.69135802]
17	17	0.06356033682823181	0.988643886540714	0.7945333333333333	729	[0.89221557 0.66153846]	[0.87134503 0.70491803]
18	18	0.04749177396297455	0.9930742985181036	0.8005333333333333	729	[0.84459459 0.65217391]	[0.83892617 0.66176471]
19	19	0.05272700637578964	0.9879988457164197	0.7933333333333333	729	[0.86934673 0.64367816]	[0.84803922 0.68292683]
20	20	0.04487180709838867	0.9940588345130791	0.8038666666666666	729	[0.85714286 0.75324675]	[0.86330935 0.74358974]
21	21	0.042607951909303665	0.9928027023815587	0.7978666666666666	729	[0.82608696 0.70786517]	[0.83647799 0.69230769]
22	22	0.03745248541235924	0.9939230364448066	0.7961333333333334	729	[0.75471698 0.73684211]	[0.88888889 0.51851852]
23	23	0.027022384107112885	0.9959600074688938	0.7984	729	[0.87113402 0.53846154]	[0.80094787 0.66216216]
24	24	0.02200338803231716	0.9962655531225069	0.7976	729	[0.79512195 0.8030303 ]	[0.92613636 0.55789474]
