	epochs	train_losses	train_accs	dev_accs
0	0	0.5480538606643677	0.8200264666960742	0.8070613409415122
1	1	0.4736541509628296	0.8398323775915306	0.8202567760342369
2	2	0.3927033543586731	0.85288928098809	0.8248930099857347
3	3	0.3622276186943054	0.8643140714600794	0.8281027104136948
4	4	0.3422726094722748	0.87437141596824	0.8363052781740371
5	5	0.3220120966434479	0.8845169827966476	0.8288159771754636
6	6	0.30279839038848877	0.8958094397882664	0.8366619115549215
7	7	0.2837927043437958	0.9023820026466696	0.8309557774607703
8	8	0.26454249024391174	0.9101896779885311	0.8316690442225392
9	9	0.24421654641628265	0.9177326863696516	0.8177603423680456
10	10	0.22186650335788727	0.92726069695633	0.8252496433666191
11	11	0.20458939671516418	0.9328628142920159	0.8223965763195435
12	12	0.18828459084033966	0.9340979267754742	0.822039942938659
13	13	0.1764947474002838	0.9501102779003088	0.8223965763195435
14	14	0.15964838862419128	0.9501102779003088	0.8209700427960057
15	15	0.14896348118782043	0.9547419497132774	0.8216833095577746
16	16	0.14215682446956635	0.9573003970004411	0.8256062767475035
17	17	0.13358375430107117	0.9570357300397	0.8184736091298146
18	18	0.1278136670589447	0.9610939567710631	0.8170470756062768
19	19	0.12069272994995117	0.9625055138950155	0.8163338088445078
20	20	0.11340674757957458	0.9639170710189678	0.822753209700428
21	21	0.11218217760324478	0.9609616232906926	0.8166904422253923
22	22	0.10620737820863724	0.9642258491398323	0.8081312410841655
23	23	0.1026991531252861	0.9660785178650199	0.8120542082738944
24	24	0.09622302651405334	0.9671371857079841	0.8120542082738944
