	train_steps	train_losses	train_accs	dev_accs
0	1	0.6563706398010254	0	0.501953125
1	501	0.6980693936347961	0	0.5227864583333334
2	1001	0.6977777481079102	0	0.5475260416666666
3	1501	0.6895922422409058	0	0.5032552083333334
4	2001	0.6795579195022583	0	0.521484375
5	2501	0.6633321046829224	0	0.5182291666666666
6	3001	0.6636160016059875	0	0.5279947916666666
7	3501	0.6850101351737976	0	0.548828125
8	4001	0.6651856303215027	0	0.5514322916666666
9	4501	0.6906662583351135	0	0.5110677083333334
10	5001	0.6727443337440491	0	0.5807291666666666
11	5501	0.6630473136901855	0	0.5520833333333334
12	6001	0.6726929545402527	0	0.564453125
13	6501	0.6350975036621094	0	0.5481770833333334
14	7001	0.60527104139328	0	0.580078125
15	7501	0.6063355207443237	0	0.5768229166666666
16	8001	0.574839174747467	0	0.5690104166666666
17	8501	0.6015613675117493	0	0.5638020833333334
18	9001	0.5618538856506348	0	0.5904947916666666
19	9501	0.5148025155067444	0	0.595703125
20	10001	0.38925701379776	0	0.599609375
21	10501	0.4278756380081177	0	0.59765625
22	11001	0.3178457021713257	0	0.607421875
23	11501	0.38264551758766174	0	0.58984375
24	12001	0.34228086471557617	0	0.6048177083333334
25	12501	0.19589625298976898	0	0.5924479166666666
26	13001	0.14507855474948883	0	0.5852864583333334
27	13501	0.1187424287199974	0	0.5833333333333334
28	14001	0.061122648417949677	0	0.5970052083333334
29	14501	0.07094689458608627	0	0.5950520833333334
30	15001	0.07246176153421402	0	0.5930989583333334
31	15501	0.09215097874403	0	0.6080729166666666
32	16001	0.037177927792072296	0	0.583984375
33	16501	0.044946908950805664	0	0.6061197916666666
34	17001	0.048290397971868515	0	0.6015625
