	train_steps	train_losses	train_accs	dev_accs
0	0	0.0	0.39239068710959685	0.3875755909840572
1	1	0.7401422262191772	0.4351694113193261	0.45299615173172075
2	501	0.4234080910682678	0.8158243422297937	0.8158328752061572
3	1001	0.42903807759284973	0.8239636570130607	0.8147333699835074
4	1501	0.4046684205532074	0.8425137232632973	0.8306761957119296
5	2001	0.41811197996139526	0.838538709066818	0.8273776800439802
6	2501	0.36597365140914917	0.8563316297558206	0.840571742715778
7	3001	0.3530593812465668	0.8546280522430437	0.8367234744365035
8	3501	0.29740309715270996	0.8644709445390877	0.8466190214403518
9	4001	0.34166261553764343	0.8847245883021011	0.8592633315008247
10	4501	0.30714505910873413	0.8792352829831536	0.8510170423309511
11	5001	0.3112548887729645	0.8879424569373462	0.8543155579989005
12	5501	0.26947277784347534	0.8917281847435169	0.8526663001649258
13	6001	0.2570158839225769	0.9015710770395609	0.8548653106102254
14	6501	0.25322675704956055	0.9093318190422108	0.8642111050027488
15	7001	0.25703635811805725	0.9087639598712852	0.863111599780099
16	7501	0.27805373072624207	0.8989210675752414	0.8515667949422759
17	8001	0.15224500000476837	0.919931856899489	0.8603628367234745
18	8501	0.21862173080444336	0.9140639787999243	0.8510170423309511
19	9001	0.21040137112140656	0.9284497444633731	0.8614623419461243
