	epochs	train_losses	train_accs	dev_accs	non_default_accs	non_default_precision_0	non_default_precision_1	non_default_recall_0	non_default_recall_1
0	0	0.5500783920288086	0.8163417632595715	0.8142755681818182	0.3540856031128405	0.19148936170212766	0.7631578947368421	0.6666666666666666	0.2761904761904762
1	1	0.47310349345207214	0.8348261327713382	0.8277698863636364	0.37937743190661477	0.189873417721519	0.6206896551724138	0.5769230769230769	0.21951219512195122
2	2	0.38616085052490234	0.8572620302072357	0.8529829545454546	0.45525291828793774	0.2765957446808511	0.7692307692307693	0.6842105263157895	0.37037037037037035
3	3	0.35015177726745605	0.8727608008429927	0.8657670454545454	0.6167315175097277	0.5108695652173914	0.5757575757575758	0.7704918032786885	0.296875
4	4	0.31377047300338745	0.8803565156304882	0.8735795454545454	0.5719844357976653	0.5064935064935064	0.6730769230769231	0.6964285714285714	0.4794520547945205
5	5	0.29830509424209595	0.871355813136635	0.8643465909090909	0.5505836575875487	0.5463917525773195	0.6590909090909091	0.7794117647058824	0.3972602739726027
6	6	0.292079895734787	0.8864155251141552	0.8764204545454546	0.6478599221789884	0.6972477064220184	0.6590909090909091	0.8351648351648352	0.46774193548387094
7	7	0.28703516721725464	0.8827713382507903	0.8746448863636364	0.6848249027237354	0.7567567567567568	0.7857142857142857	0.8615384615384616	0.6470588235294118
8	8	0.2820764183998108	0.8861959957850368	0.8735795454545454	0.5719844357976653	0.56	0.675	0.7636363636363637	0.45
9	9	0.2727438807487488	0.8940990516332982	0.8863636363636364	0.6964980544747081	0.7160493827160493	0.71875	0.8656716417910447	0.5
10	10	0.2646767497062683	0.8951088865472427	0.8824573863636364	0.6400778210116731	0.594059405940594	0.7435897435897436	0.8571428571428571	0.4142857142857143
11	11	0.25963664054870605	0.8931331225851774	0.8824573863636364	0.6770428015564203	0.611764705882353	0.6818181818181818	0.7878787878787878	0.47619047619047616
12	12	0.257662296295166	0.8940551457674746	0.8771306818181818	0.6906614785992218	0.7142857142857143	0.6666666666666666	0.8045977011494253	0.5483870967741935
13	13	0.2562955617904663	0.8954162276080084	0.8764204545454546	0.6459143968871596	0.6419753086419753	0.7027027027027027	0.8253968253968254	0.4727272727272727
14	14	0.2537672817707062	0.8872497365648051	0.8703835227272727	0.642023346303502	0.6195652173913043	0.725	0.8382352941176471	0.453125
15	15	0.2526412308216095	0.8987969792764313	0.8785511363636364	0.6906614785992218	0.6063829787234043	0.6666666666666666	0.8142857142857143	0.4126984126984127
16	16	0.25298598408699036	0.8962065331928346	0.87890625	0.6050583657587548	0.5294117647058824	0.7948717948717948	0.8181818181818182	0.49206349206349204
17	17	0.24728316068649292	0.8991921320688444	0.8824573863636364	0.642023346303502	0.5604395604395604	0.6190476190476191	0.7611940298507462	0.3939393939393939
18	18	0.24023133516311646	0.9075781524411661	0.8806818181818182	0.6789883268482491	0.6376811594202898	0.65625	0.8	0.45652173913043476
19	19	0.2329287827014923	0.9069634703196348	0.8817471590909091	0.6945525291828794	0.7052631578947368	0.7317073170731707	0.8589743589743589	0.5172413793103449
20	20	0.23263758420944214	0.9034949069195645	0.8831676136363636	0.6595330739299611	0.6125	0.717948717948718	0.8166666666666667	0.4745762711864407
21	21	0.23085589706897736	0.9105198454513523	0.890625	0.6848249027237354	0.6111111111111112	0.8333333333333334	0.9166666666666666	0.4166666666666667
22	22	0.2267153263092041	0.9144274675096593	0.8799715909090909	0.6245136186770428	0.6	0.675	0.8142857142857143	0.4153846153846154
23	23	0.22122174501419067	0.9069195644538111	0.87109375	0.6653696498054474	0.6074766355140186	0.8205128205128205	0.9027777777777778	0.43243243243243246
24	24	0.21734881401062012	0.906656129258869	0.8810369318181818	0.7431906614785992	0.7211538461538461	0.5945945945945946	0.8333333333333334	0.43137254901960786
