	epochs	train_losses	train_accs	dev_accs	non_default_accs	non_default_precision_0	non_default_precision_1	non_default_recall_0	non_default_recall_1
0	0	0.5492036938667297	0.8291278354141023	0.8203530633437176	0.40619307832422585	0.3020833333333333	0.6857142857142857	0.725	0.26373626373626374
1	1	0.47323450446128845	0.8326885880077369	0.8220837660089997	0.38979963570127507	0.3118279569892473	0.47368421052631576	0.5918367346938775	0.21951219512195122
2	2	0.3902835249900818	0.8506681906101635	0.8321218414676359	0.42805100182149364	0.40186915887850466	0.7	0.7413793103448276	0.35353535353535354
3	3	0.3596009612083435	0.8674608756813785	0.8608515057113187	0.546448087431694	0.5	0.7959183673469388	0.8305084745762712	0.4431818181818182
4	4	0.3268197178840637	0.8719447863548444	0.8701973001038421	0.6867030965391621	0.7264150943396226	0.6818181818181818	0.8461538461538461	0.5084745762711864
5	5	0.30045652389526367	0.8769562159310709	0.8646590515749394	0.5191256830601093	0.5252525252525253	0.813953488372093	0.8666666666666667	0.4268292682926829
6	6	0.28978732228279114	0.877088095656761	0.8650051921079959	0.5919854280510018	0.5760869565217391	0.74	0.803030303030303	0.4868421052631579
7	7	0.28494998812675476	0.8881659926147354	0.8760816891658013	0.6029143897996357	0.5353535353535354	0.7272727272727273	0.7794117647058824	0.46511627906976744
8	8	0.27696675062179565	0.8891770705116934	0.8788508134302527	0.697632058287796	0.6979166666666666	0.6666666666666666	0.8072289156626506	0.5245901639344263
9	9	0.2710402309894562	0.8899683488658343	0.8719280027691243	0.575591985428051	0.43243243243243246	0.7619047619047619	0.7619047619047619	0.43243243243243246
10	10	0.26478928327560425	0.8862757165465096	0.8767739702319142	0.6411657559198543	0.6162790697674418	0.6944444444444444	0.828125	0.43103448275862066
11	11	0.2602404057979584	0.8948478987163707	0.8836967808930426	0.6775956284153005	0.5795454545454546	0.6595744680851063	0.7611940298507462	0.45588235294117646
12	12	0.25692033767700195	0.8951995779848778	0.881619937694704	0.6083788706739527	0.45454545454545453	0.6511627906976745	0.7	0.4
13	13	0.2542579174041748	0.9030684016177246	0.8833506403599861	0.6539162112932605	0.6144578313253012	0.8235294117647058	0.8947368421052632	0.4666666666666667
14	14	0.2500544786453247	0.9018814840865131	0.884042921426099	0.6812386156648452	0.6593406593406593	0.7941176470588235	0.8955223880597015	0.46551724137931033
15	15	0.24537703394889832	0.9017056444522595	0.8833506403599861	0.6557377049180327	0.6210526315789474	0.6666666666666666	0.7972972972972973	0.45454545454545453
16	16	0.24016347527503967	0.9048267979602602	0.8826583592938733	0.644808743169399	0.5765765765765766	0.75	0.8421052631578947	0.43373493975903615
17	17	0.2348872870206833	0.9068489537541762	0.8836967808930426	0.7030965391621129	0.6136363636363636	0.7692307692307693	0.8571428571428571	0.46875
18	18	0.2292938381433487	0.9083435906453314	0.8878504672897196	0.6557377049180327	0.63	0.7446808510638298	0.84	0.4861111111111111
19	19	0.2323663830757141	0.9080358712853878	0.8788508134302527	0.6156648451730419	0.5434782608695652	0.775	0.847457627118644	0.4246575342465753
20	20	0.2271488457918167	0.9147177773870231	0.8836967808930426	0.668488160291439	0.6145833333333334	0.875	0.921875	0.4861111111111111
21	21	0.22402165830135345	0.9159926147353613	0.8888888888888888	0.6939890710382514	0.6808510638297872	0.6530612244897959	0.7901234567901234	0.5161290322580645
22	22	0.2185353934764862	0.9155530156497275	0.8871581862236068	0.6502732240437158	0.5555555555555556	0.7045454545454546	0.7936507936507936	0.43661971830985913
23	23	0.21673043072223663	0.9155530156497275	0.8861197646244375	0.7012750455373407	0.7169811320754716	0.8378378378378378	0.926829268292683	0.5081967213114754
24	24	0.21279722452163696	0.919553367328996	0.8854274835583247	0.6338797814207651	0.5057471264367817	0.8055555555555556	0.8627450980392157	0.4027777777777778
