	epochs	train_losses	train_accs	dev_accs	non_default_accs	non_default_precision_0	non_default_precision_1	non_default_recall_0	non_default_recall_1
0	0	0.5206688046455383	0.8258491398323776	0.8202567760342369	0.3643410852713178	0.29245283018867924	0.5217391304347826	0.5849056603773585	0.24242424242424243
1	1	0.44955047965049744	0.8438906043228936	0.8273894436519258	0.3003875968992248	0.18666666666666668	0.8048780487804879	0.6363636363636364	0.35106382978723405
2	2	0.36623334884643555	0.8767975297750331	0.8601997146932953	0.43023255813953487	0.2987012987012987	0.65	0.6216216216216216	0.325
3	3	0.3251088559627533	0.8831054256726952	0.8673323823109843	0.47093023255813954	0.4	0.8214285714285714	0.8648648648648649	0.323943661971831
4	4	0.2954239845275879	0.8844287604764005	0.8616262482168331	0.4689922480620155	0.3391304347826087	0.717948717948718	0.78	0.2692307692307692
5	5	0.28096309304237366	0.892059991177768	0.8748216833095578	0.5038759689922481	0.43010752688172044	0.7021276595744681	0.7407407407407407	0.38372093023255816
6	6	0.2702505588531494	0.8912659902955448	0.8758915834522111	0.5658914728682171	0.5137614678899083	0.5531914893617021	0.7272727272727273	0.3291139240506329
7	7	0.2619952857494354	0.9005734450816056	0.8819543509272468	0.6046511627906976	0.6630434782608695	0.6578947368421053	0.8243243243243243	0.44642857142857145
8	8	0.2547411620616913	0.9001323334803706	0.8823109843081313	0.6162790697674418	0.6973684210526315	0.5957446808510638	0.7361111111111112	0.5490196078431373
9	9	0.24731585383415222	0.8982796647551831	0.8776747503566333	0.5542635658914729	0.5544554455445545	0.75	0.8235294117647058	0.4444444444444444
10	10	0.24480746686458588	0.9044552271724746	0.880527817403709	0.5503875968992248	0.4155844155844156	0.7837837837837838	0.8	0.3918918918918919
11	11	0.23896357417106628	0.9076753418614909	0.8830242510699001	0.5755813953488372	0.5294117647058824	0.6666666666666666	0.7758620689655172	0.3939393939393939
12	12	0.23406894505023956	0.9030877812086457	0.8823109843081313	0.6627906976744186	0.7708333333333334	0.525	0.7956989247311828	0.4883720930232558
13	13	0.2307000607252121	0.9113365681517424	0.8851640513552068	0.6065891472868217	0.6625	0.6428571428571429	0.7794117647058824	0.5
14	14	0.22248458862304688	0.9123511248345831	0.8826676176890157	0.6046511627906976	0.5392156862745098	0.6046511627906976	0.7638888888888888	0.3561643835616438
15	15	0.21996982395648956	0.915438906043229	0.8833808844507846	0.6317829457364341	0.5408163265306123	0.6388888888888888	0.803030303030303	0.3382352941176471
16	16	0.21606366336345673	0.9132774591971768	0.8830242510699001	0.6492248062015504	0.6354166666666666	0.6976744186046512	0.8243243243243243	0.46153846153846156
17	17	0.20980650186538696	0.9230701367445964	0.8869472182596291	0.5968992248062015	0.5416666666666666	0.7857142857142857	0.8524590163934426	0.42857142857142855
18	18	0.20272107422351837	0.9263343625937362	0.8858773181169758	0.5891472868217055	0.5862068965517241	0.7692307692307693	0.85	0.45454545454545453
19	19	0.1993681639432907	0.9250992501102779	0.8794579172610556	0.5755813953488372	0.5263157894736842	0.7551020408163265	0.8064516129032258	0.45121951219512196
20	20	0.19370020925998688	0.9283634759594177	0.8840941512125535	0.687984496124031	0.6376811594202898	0.6764705882352942	0.8	0.4791666666666667
21	21	0.19102981686592102	0.9261579179532422	0.87660485021398	0.6647286821705426	0.6097560975609756	0.75	0.8333333333333334	0.4838709677419355
22	22	0.18901567161083221	0.9253198059108955	0.8769614835948645	0.7054263565891473	0.7469879518072289	0.5675675675675675	0.7948717948717948	0.5
23	23	0.18600085377693176	0.9395235994706661	0.8858773181169758	0.6375968992248062	0.5730337078651685	0.7254901960784313	0.7846153846153846	0.49333333333333335
24	24	0.1769595742225647	0.9367004852227614	0.8744650499286734	0.6027131782945736	0.525	0.7741935483870968	0.8571428571428571	0.3870967741935484
