	epochs	train_losses	train_accs	dev_accs	non_default_accs	non_default_precision_0	non_default_precision_1	non_default_recall_0	non_default_recall_1
0	0	0.5512645244598389	0.8036032899603986	0.7964964591874767	0.3769063180827887	0.375	0.45714285714285713	0.6122448979591837	0.24242424242424243
1	1	0.4746169447898865	0.8337612602811263	0.8263138278046962	0.3224400871459695	0.2073170731707317	0.5142857142857142	0.5	0.21686746987951808
2	2	0.38937053084373474	0.8486008964706906	0.8468132687290346	0.3681917211328976	0.21428571428571427	0.8108108108108109	0.6818181818181818	0.35294117647058826
3	3	0.3526611626148224	0.8546063797380217	0.8591129332836377	0.4335511982570806	0.28378378378378377	0.7878787878787878	0.75	0.3291139240506329
4	4	0.3274492621421814	0.8734061534444493	0.8792396571002609	0.5555555555555556	0.5416666666666666	0.6176470588235294	0.75	0.3888888888888889
5	5	0.30752846598625183	0.8796292266852344	0.8755124860231085	0.644880174291939	0.6739130434782609	0.7391304347826086	0.9117647058823529	0.3617021276595745
6	6	0.29346203804016113	0.8773662909613125	0.8855758479314201	0.5555555555555556	0.5081967213114754	0.7586206896551724	0.8157894736842105	0.4230769230769231
7	7	0.28633925318717957	0.8850254580268941	0.8840849795005591	0.5555555555555556	0.5375	0.75	0.8431372549019608	0.39344262295081966
8	8	0.28467893600463867	0.8869402497932896	0.8893030190085724	0.6187363834422658	0.6382978723404256	0.782608695652174	0.8571428571428571	0.5142857142857142
9	9	0.2791222631931305	0.8799773706427608	0.8818486768542676	0.5882352941176471	0.5555555555555556	0.7241379310344828	0.8490566037735849	0.3684210526315789
10	10	0.27528220415115356	0.8898124374428826	0.8941483414088707	0.6949891067538126	0.5747126436781609	0.6764705882352942	0.819672131147541	0.38333333333333336
11	11	0.2662941813468933	0.8927716610818573	0.8896757361162877	0.6535947712418301	0.6829268292682927	0.6944444444444444	0.835820895522388	0.49019607843137253
12	12	0.2590174973011017	0.8929022150659298	0.888557584793142	0.690631808278867	0.6756756756756757	0.4375	0.7352941176470589	0.3684210526315789
13	13	0.25427865982055664	0.8985595543757343	0.9001118151323145	0.664488017429194	0.5909090909090909	0.6842105263157895	0.8125	0.41935483870967744
14	14	0.2510070204734802	0.8999956482005309	0.8941483414088707	0.6209150326797386	0.575	0.7941176470588235	0.8679245283018868	0.4426229508196721
15	15	0.2479075789451599	0.885286565995039	0.8837122623928438	0.5381263616557734	0.4177215189873418	0.8461538461538461	0.8461538461538461	0.4177215189873418
16	16	0.2502211034297943	0.8994734322642413	0.8926574729780097	0.6056644880174292	0.5	0.7096774193548387	0.8125	0.36065573770491804
17	17	0.2459365427494049	0.9014317420253275	0.8896757361162877	0.6339869281045751	0.6575342465753424	0.7297297297297297	0.8275862068965517	0.5192307692307693
18	18	0.23833049833774567	0.9036076417598677	0.8948937756243012	0.6470588235294118	0.5952380952380952	0.6785714285714286	0.847457627118644	0.3584905660377358
19	19	0.233445942401886	0.8956003307367596	0.8773760715616847	0.5424836601307189	0.4939759036144578	0.8214285714285714	0.8913043478260869	0.35384615384615387
20	20	0.23795470595359802	0.9048261456112102	0.8915393216548639	0.6361655773420479	0.5443037974683544	0.65625	0.7962962962962963	0.3684210526315789
21	21	0.23571835458278656	0.9006049001262022	0.8863212821468506	0.5860566448801743	0.4567901234567901	0.8	0.8604651162790697	0.35294117647058826
22	22	0.22706012427806854	0.9158797162626746	0.8926574729780097	0.6797385620915033	0.6043956043956044	0.65625	0.8333333333333334	0.3684210526315789
23	23	0.22077295184135437	0.9147482484007137	0.8986209467014536	0.6579520697167756	0.6835443037974683	0.8387096774193549	0.9152542372881356	0.5098039215686274
24	24	0.21171769499778748	0.9141825144697332	0.8930301900857249	0.681917211328976	0.6463414634146342	0.7567567567567568	0.8548387096774194	0.49122807017543857
