	epochs	train_losses	train_accs	dev_accs
0	0	0.6809391975402832	0.799040580837547	0.7949034114262228
1	1	0.5474602580070496	0.8359911837158045	0.8179202630497329
2	2	0.4883933365345001	0.8492156100090756	0.8220304151253597
3	3	0.4513769745826721	0.8641255023985479	0.8405260994656802
4	4	0.4268178343772888	0.8572539867755737	0.8314837648993013
5	5	0.3787384033203125	0.8783871385971737	0.8450472667488698
6	6	0.33693286776542664	0.888110981459873	0.8499794492396219
7	7	0.31424248218536377	0.9071697134707637	0.8783394985614468
8	8	0.2912980616092682	0.9101516919486581	0.8738183312782573
9	9	0.2746666371822357	0.9178011150006482	0.8824496506370736
10	10	0.25615933537483215	0.9145598340464152	0.885737772297575
11	11	0.23769253492355347	0.9253208868144691	0.8898479243732018
12	12	0.2236308753490448	0.9283028652923635	0.8873818331278257
13	13	0.21443967521190643	0.9240243744327759	0.8812166050143855
14	14	0.20693057775497437	0.9424348502528199	0.8931360460337032
15	15	0.19668929278850555	0.9415272915856346	0.8890258939580764
16	16	0.18719489872455597	0.9467133411124076	0.886970817920263
17	17	0.17851394414901733	0.950473227019318	0.8923140156185779
18	18	0.1704426407814026	0.9388046155840788	0.8783394985614468
19	19	0.1622960865497589	0.951251134448334	0.8882038635429511
20	20	0.15494877099990845	0.960067418643848	0.8919030004110152
21	21	0.1481715589761734	0.9569557889277842	0.8820386354295109
22	22	0.1403532326221466	0.9629197458835732	0.8951911220715166
23	23	0.13500002026557922	0.9657720731232984	0.8803945745992602
24	24	0.12679606676101685	0.9694023077920394	0.8775174681463214
