	epochs	train_losses	train_accs	dev_accs
0	0	0.9460982084274292	0.6550453146004076	0.6731950844854071
1	1	0.7646623253822327	0.7357876935085209	0.7430875576036866
2	2	0.5687961578369141	0.7644941676423399	0.7814900153609831
3	3	0.5214588046073914	0.8072503360652183	0.815284178187404
4	4	0.4756753146648407	0.8157495338450197	0.8283410138248848
5	5	0.43400469422340393	0.8555570009973549	0.8632872503840245
6	6	0.393521249294281	0.8602835956810199	0.8632872503840245
7	7	0.35969120264053345	0.8720784007631933	0.8701996927803379
8	8	0.3361082375049591	0.8757642773513724	0.8798003072196621
9	9	0.3169178366661072	0.8761979098911582	0.870583717357911
10	10	0.30519887804985046	0.8793200641776159	0.8721198156682027
11	11	0.29400748014450073	0.8836563895754738	0.8790322580645161
12	12	0.28698891401290894	0.879927149733316	0.8682795698924731
13	13	0.27959179878234863	0.8885130740210745	0.8817204301075269
14	14	0.2763313353061676	0.8922856771172109	0.8655913978494624
15	15	0.27174627780914307	0.8942370235462469	0.8774961597542242
16	16	0.26660001277923584	0.8989202549759334	0.8717357910906298
17	17	0.25473639369010925	0.9044707514851914	0.8740399385560675
18	18	0.2488027960062027	0.9028663110879841	0.8767281105990783
19	19	0.24020013213157654	0.9077663587875634	0.8725038402457758
20	20	0.23268218338489532	0.9110186028359568	0.869431643625192
21	21	0.22782489657402039	0.9168292788690864	0.8732718894009217
22	22	0.22006627917289734	0.9231603139499588	0.870583717357911
23	23	0.21041451394557953	0.9211656042669442	0.8717357910906298
24	24	0.20528452098369598	0.9185638090282294	0.8652073732718893
