	epochs	train_losses	train_accs	dev_accs
0	0	0.5715786218643188	0.8010814137506594	0.800969193492558
1	1	0.5105181336402893	0.81185159134869	0.8068535825545171
2	2	0.44637802243232727	0.81185159134869	0.8061613014884043
3	3	0.43682247400283813	0.8190170564445226	0.8137763932156455
4	4	0.41381892561912537	0.843282925971514	0.8373139494634821
5	5	0.3753971457481384	0.8553279409178829	0.8556593977154725
6	6	0.34493422508239746	0.870889748549323	0.8650051921079959
7	7	0.3312990963459015	0.8711095480921399	0.8656974731741087
8	8	0.3175630569458008	0.8671971162299983	0.8622360678435445
9	9	0.3106730282306671	0.875285739405662	0.8646590515749394
10	10	0.30385085940361023	0.8793740109020574	0.8656974731741087
11	11	0.2961256504058838	0.8847371197467909	0.8757355486327449
12	12	0.28838011622428894	0.8829787234042553	0.870889581169955
13	13	0.283786416053772	0.8883418322489889	0.8674281758393908
14	14	0.2785186469554901	0.8941885000879198	0.8712357217030114
15	15	0.27083003520965576	0.8918146650254968	0.8753894080996885
16	16	0.26807159185409546	0.8958150167047653	0.8778123918310834
17	17	0.26181697845458984	0.899727448566907	0.8753894080996885
18	18	0.25802308320999146	0.9039036398804291	0.879889235029422
19	19	0.2521582543849945	0.9014858449094426	0.8719280027691243
20	20	0.2454226016998291	0.9127395815016704	0.8757355486327449
21	21	0.24303340911865234	0.9089150694566556	0.8764278296988577
22	22	0.23827137053012848	0.9090909090909091	0.8691588785046729
23	23	0.22979365289211273	0.9122560225074732	0.8712357217030114
24	24	0.21813832223415375	0.9279497098646035	0.8764278296988577
