	epochs	train_losses	train_accs	dev_accs
0	0	0.676461935043335	0.5731877729257642	0.5573236889692585
1	1	0.6391952633857727	0.5935371179039302	0.566365280289331
2	2	0.4231104552745819	0.8103930131004367	0.8079566003616636
3	3	0.4216233491897583	0.776113537117904	0.7703435804701627
4	4	0.4034762382507324	0.8336244541484716	0.827124773960217
5	5	0.3713146448135376	0.8107860262008734	0.8104882459312839
6	6	0.39505207538604736	0.8299126637554585	0.8242314647377939
7	7	0.3920173645019531	0.7892139737991266	0.7808318264014467
8	8	0.39170441031455994	0.8573362445414847	0.8394213381555153
9	9	0.3520752489566803	0.8506113537117904	0.8372513562386981
10	10	0.36192649602890015	0.8597379912663755	0.8448462929475588
11	11	0.36102294921875	0.84882096069869	0.8307414104882459
12	12	0.35525137186050415	0.8657205240174672	0.8444846292947559
13	13	0.34342455863952637	0.8433187772925764	0.8318264014466547
14	14	0.3189195990562439	0.8670305676855895	0.8470162748643761
15	15	0.3198261260986328	0.8624890829694323	0.8448462929475588
16	16	0.3204016387462616	0.8500873362445415	0.8314647377938518
17	17	0.3305279612541199	0.8622270742358079	0.8466546112115733
18	18	0.3188054859638214	0.859650655021834	0.8423146473779385
19	19	0.3427090346813202	0.8602620087336245	0.8379746835443038
