	epochs	train_losses	train_accs	dev_accs
0	0	0.9752058982849121	0.7108798735511064	0.7194602272727273
1	1	0.7912737727165222	0.7000790305584826	0.7049005681818182
2	2	0.5876471996307373	0.7296276782578153	0.7290482954545454
3	3	0.5451266169548035	0.7598788198103267	0.7574573863636364
4	4	0.5117924213409424	0.8165612925886898	0.8188920454545454
5	5	0.47252988815307617	0.837021426062522	0.83203125
6	6	0.43771976232528687	0.8539251844046365	0.8473011363636364
7	7	0.4013274013996124	0.8584913944502985	0.859375
8	8	0.36023250222206116	0.8680628731998595	0.8661221590909091
9	9	0.3348847031593323	0.8712680014049877	0.8696732954545454
10	10	0.32420915365219116	0.8691166139796277	0.86328125
11	11	0.31684499979019165	0.8791271513874254	0.8746448863636364
12	12	0.3101661503314972	0.8773270108886547	0.8700284090909091
13	13	0.30035829544067383	0.8868984896382157	0.8764204545454546
14	14	0.28870415687561035	0.8844836670179136	0.8721590909090909
15	15	0.28472477197647095	0.8895767474534598	0.8703835227272727
16	16	0.2797982692718506	0.8918159466104671	0.8728693181818182
17	17	0.2724069058895111	0.8914207938180541	0.8696732954545454
18	18	0.26698732376098633	0.8962943449244819	0.8753551136363636
19	19	0.25940901041030884	0.901123990165086	0.8757102272727273
20	20	0.25739026069641113	0.8995872848612575	0.8767755681818182
21	21	0.2520468533039093	0.9063487881981033	0.8671875
22	22	0.24409550428390503	0.9072708113804004	0.8728693181818182
23	23	0.23380093276500702	0.9178521250439059	0.8778409090909091
24	24	0.22395358979701996	0.9125395152792413	0.8714488636363636
