	epochs	train_losses	train_accs	dev_accs
0	0	0.5533385276794434	0.796572934973638	0.8010021474588404
1	1	0.48538121581077576	0.7995166959578207	0.8031496062992126
2	2	0.4116414189338684	0.8418717047451669	0.8525411596277738
3	3	0.3868269920349121	0.8460017574692443	0.8550465282748747
4	4	0.3699832856655121	0.8513181019332162	0.8536148890479599
5	5	0.35910797119140625	0.8526362038664324	0.8550465282748747
6	6	0.35385170578956604	0.8553602811950791	0.8614889047959914
7	7	0.3508000373840332	0.8563708260105448	0.8550465282748747
8	8	0.3463131785392761	0.8572056239015817	0.8518253400143164
9	9	0.34215471148490906	0.857249560632689	0.8568360773085183
10	10	0.3367251753807068	0.8549648506151142	0.8518253400143164
11	11	0.3375699520111084	0.860456942003515	0.8554044380816035
12	12	0.3369660973548889	0.864103690685413	0.854688618468146
13	13	0.33231014013290405	0.8648506151142356	0.8636363636363636
14	14	0.3298315703868866	0.8641476274165202	0.8618468146027202
15	15	0.32559534907341003	0.8687170474516696	0.8614889047959914
16	16	0.3235439956188202	0.8700790861159929	0.857193987115247
17	17	0.31956788897514343	0.8714850615114236	0.8579098067287043
18	18	0.3143649697303772	0.8774165202108963	0.8654259126700071
19	19	0.30882471799850464	0.8680579964850615	0.8543307086614174
20	20	0.3044861853122711	0.8803163444639719	0.8614889047959914
21	21	0.30215850472450256	0.884182776801406	0.8618468146027202
22	22	0.29587000608444214	0.8873462214411247	0.8582677165354331
23	23	0.29035684466362	0.8882688927943762	0.8582677165354331
24	24	0.28340944647789	0.8970562390158172	0.8557623478883322
