	epochs	train_losses	train_accs	dev_accs
0	0	1.308965802192688	0.5978033705367068	0.6063179347826086
1	1	0.9661856889724731	0.6372893414558228	0.6463994565217391
2	2	0.6351204514503479	0.7585930899550891	0.7544157608695652
3	3	0.5226443409919739	0.7976343990395305	0.7958559782608695
4	4	0.46485763788223267	0.8369869714082441	0.8322010869565217
5	5	0.423953652381897	0.8431233047267553	0.8366168478260869
6	6	0.3943232297897339	0.8602427853617324	0.8559782608695652
7	7	0.374860018491745	0.8622882298012362	0.8549592391304348
8	8	0.3461546003818512	0.8697140824403041	0.8498641304347826
9	9	0.32609012722969055	0.8776735292809819	0.858016304347826
10	10	0.3147883117198944	0.8777179954644493	0.8563179347826086
11	11	0.30535805225372314	0.8849659833696474	0.859375
12	12	0.2873188555240631	0.8883454133131753	0.8539402173913043
13	13	0.2761523127555847	0.8971052514562675	0.8668478260869565
14	14	0.27771440148353577	0.8907021210369513	0.860733695652174
15	15	0.27586397528648376	0.9073324736537863	0.868546195652174
16	16	0.25986844301223755	0.9124905509360132	0.8556385869565217
17	17	0.2472638487815857	0.9176041620347726	0.8600543478260869
18	18	0.23462149500846863	0.9185379518875895	0.8627717391304348
19	19	0.22319835424423218	0.9168482369158255	0.8590353260869565
20	20	0.218580424785614	0.9275201209480191	0.8552989130434783
21	21	0.20765502750873566	0.9340121837342701	0.8624320652173914
22	22	0.1933189183473587	0.9368135532927209	0.8532608695652174
23	23	0.19071322679519653	0.9356129663390991	0.860733695652174
24	24	0.18421399593353271	0.9454399928854107	0.858016304347826
