	train_steps	train_losses	train_accs	dev_accs
0	0	0.0	0.45520320197044334	0.4608208955223881
1	1	11.440655708312988	0.45535714285714285	0.4612873134328358
2	501	0.6638249158859253	0.6022167487684729	0.5951492537313433
3	1001	0.6572664380073547	0.5818965517241379	0.5736940298507462
4	1501	0.6723257303237915	0.6089901477832512	0.6189365671641791
5	2001	0.6603851914405823	0.6206896551724138	0.6184701492537313
6	2501	0.6497988104820251	0.6297721674876847	0.6226679104477612
7	3001	0.6469392776489258	0.6474753694581281	0.621268656716418
8	3501	0.6611764430999756	0.5995997536945813	0.5960820895522388
9	4001	0.6239193081855774	0.6385467980295566	0.6301305970149254
10	4501	0.5927908420562744	0.6942733990147784	0.6777052238805971
11	5001	0.5945265293121338	0.6540948275862069	0.6417910447761194
12	5501	0.6055813431739807	0.718442118226601	0.6972947761194029
13	6001	0.5595837831497192	0.7244458128078818	0.695429104477612
14	6501	0.5564625859260559	0.665948275862069	0.6408582089552238
15	7001	0.5175449252128601	0.7713977832512315	0.7206156716417911
16	7501	0.5002568364143372	0.7967980295566502	0.7490671641791045
17	8001	0.4405179023742676	0.8249692118226601	0.7826492537313433
18	8501	0.4181073009967804	0.8435960591133005	0.7924440298507462
19	9001	0.3595901429653168	0.875307881773399	0.8055037313432836
20	9501	0.3235946595668793	0.8660714285714286	0.804570895522388
21	10001	0.29699957370758057	0.8954741379310345	0.8171641791044776
