	epochs	train_losses	train_accs	dev_accs
0	0	0.8411576747894287	0.6226554680360329	0.6175922474841595
1	1	0.7363543510437012	0.627094303494495	0.6205739843458815
2	2	0.6335631608963013	0.6382784281300318	0.6362281028699217
3	3	0.6294255256652832	0.6322729448627007	0.6276556093924711
4	4	0.623887300491333	0.6965055050263284	0.6775997018263138
5	5	0.6071033477783203	0.734018016449802	0.7182258665672754
6	6	0.559282124042511	0.7869794159885113	0.7745061498322773
7	7	0.49064984917640686	0.82801688498194	0.8240775251584048
8	8	0.42969608306884766	0.8471648026458941	0.845695117405889
9	9	0.38294780254364014	0.8566517254884894	0.8568766306373462
10	10	0.3505362570285797	0.8615692588885504	0.8583674990682072
11	11	0.33705905079841614	0.8423343052352148	0.8393589265747298
12	12	0.3318227231502533	0.8531702859132251	0.8501677226984719
13	13	0.32735568284988403	0.8526480699769354	0.8471859858367499
14	14	0.3224368989467621	0.8733626354497585	0.8729034662691018
15	15	0.3146105706691742	0.8776709169241481	0.8729034662691018
16	16	0.30408817529678345	0.87236172157187	0.8676854267610883
17	17	0.3021835684776306	0.8811958744941033	0.8706671636228103
18	18	0.3022216260433197	0.8686191740284608	0.8620946701453597
19	19	0.3034614622592926	0.854998041690239	0.8490495713753261
20	20	0.3053722381591797	0.8685321380390791	0.8620946701453597
21	21	0.29880598187446594	0.8738848513860481	0.873276183376817
22	22	0.2940645217895508	0.8802819966055964	0.874767051807678
23	23	0.28424158692359924	0.8870708037773619	0.876257920238539
24	24	0.27956622838974	0.8867661778145263	0.8777487886693999
