	epochs	train_losses	train_accs	dev_accs
0	0	0.5108278393745422	0.8152225945428435	0.8065598210957883
1	1	0.4529496729373932	0.8303668566952435	0.8296682817741334
2	2	0.3934624493122101	0.8290177988598285	0.8319045844204249
3	3	0.3627399802207947	0.8408111754210366	0.8386134923592993
4	4	0.3460473120212555	0.8501240262848688	0.8486768542676109
5	5	0.33495229482650757	0.8561730275468906	0.8542676108833396
6	6	0.332136332988739	0.8396361895643849	0.835259038389862
7	7	0.32993876934051514	0.8543452717698768	0.8468132687290346
8	8	0.32701823115348816	0.8558248835893641	0.8479314200521804
9	9	0.3240073323249817	0.8575220853823056	0.8520313082370481
10	10	0.3224569261074066	0.8598285391009183	0.8509131569139023
11	11	0.32416853308677673	0.8595674311327735	0.8471859858367499
12	12	0.32296812534332275	0.8521258540406458	0.842713380544167
13	13	0.3222181499004364	0.8586970712389573	0.8479314200521804
14	14	0.31453561782836914	0.8609164889681884	0.8512858740216176
15	15	0.307190865278244	0.8513425301362113	0.8449496831904585
16	16	0.30518215894699097	0.8606988989947343	0.8475587029444651
17	17	0.30439260601997375	0.8563470995256539	0.839731643682445
18	18	0.3031502664089203	0.8641803385699987	0.8501677226984719
19	19	0.3001428246498108	0.8701423038426389	0.8486768542676109
20	20	0.2967453896999359	0.8586970712389573	0.844204248975028
21	21	0.2948102653026581	0.8724052395665608	0.8512858740216176
22	22	0.2960717976093292	0.8702293398320206	0.8557584793142006
23	23	0.2970835864543915	0.8611775969363332	0.8475587029444651
24	24	0.30154532194137573	0.859872057095609	0.8501677226984719
