	epochs	train_losses	train_accs	dev_accs
0	0	0.5135674476623535	0.8348261327713382	0.828125
1	1	0.4405110776424408	0.8685458377239199	0.8433948863636364
2	2	0.3542279303073883	0.8889620653319283	0.8451704545454546
3	3	0.3071858286857605	0.9093343870741131	0.8455255681818182
4	4	0.2668091058731079	0.9284773445732349	0.8377130681818182
5	5	0.23189152777194977	0.9421759747102213	0.8433948863636364
6	6	0.1981159895658493	0.9477520196698279	0.8341619318181818
7	7	0.170481339097023	0.9535914998243765	0.8401988636363636
8	8	0.15062068402767181	0.9574552160168599	0.8295454545454546
9	9	0.13545137643814087	0.9583333333333334	0.828125
10	10	0.12430184334516525	0.960265191429575	0.8313210227272727
11	11	0.1161365732550621	0.9631629785739375	0.8316761363636364
12	12	0.10521725565195084	0.9631190727081138	0.828125
13	13	0.09944538027048111	0.9639971900245873	0.8348721590909091
14	14	0.09475433081388474	0.9653143659992975	0.8384232954545454
15	15	0.09290815144777298	0.9658851422550052	0.8330965909090909
16	16	0.08652408421039581	0.9644801545486477	0.8313210227272727
17	17	0.08827320486307144	0.9672023182297155	0.82421875
18	18	0.08728539943695068	0.9673340358271865	0.8291903409090909
19	19	0.08481363207101822	0.9673340358271865	0.8327414772727273
20	20	0.08339185267686844	0.9678609062170705	0.8274147727272727
21	21	0.07966195791959763	0.9679926238145417	0.8323863636363636
22	22	0.07911919802427292	0.9671584123638918	0.8309659090909091
23	23	0.08217675983905792	0.9646557780119424	0.8387784090909091
24	24	0.08308050781488419	0.968607305936073	0.8235085227272727
