	epochs	train_losses	train_accs	dev_accs
0	0	0.5378450751304626	0.817254783179363	0.8183610250633624
1	1	0.4628380835056305	0.8514816497551618	0.8363841171500985
2	2	0.38095489144325256	0.8770760765308698	0.8456772740073218
3	3	0.32895299792289734	0.9008531475591902	0.8437059983103351
4	4	0.287677139043808	0.9164521177242667	0.8330047873838355
5	5	0.250501811504364	0.9364430309455298	0.8327231765699803
6	6	0.21739383041858673	0.9479024685748902	0.8304702900591383
7	7	0.18326352536678314	0.9567368367913575	0.8332863981976908
8	8	0.15987719595432281	0.9569387652077339	0.8231484088989017
9	9	0.14195547997951508	0.962643242970367	0.8310335116868488
10	10	0.12668615579605103	0.9660255439446717	0.8237116305266122
11	11	0.11410711705684662	0.966732293401989	0.8293438468037173
12	12	0.10296063870191574	0.9687515775657529	0.8242748521543227
13	13	0.09381023049354553	0.968802059669847	0.8158265277386652
14	14	0.08975817263126373	0.9694078449189762	0.8242748521543227
15	15	0.08774503320455551	0.9706698975213287	0.827935792734441
16	16	0.08407361805438995	0.9712252006663638	0.8273725711067305
17	17	0.07936548441648483	0.9716795396032106	0.8248380737820332
18	18	0.0750725045800209	0.9731940027260336	0.8265277386651647
19	19	0.07290101051330566	0.9728406279973749	0.820050689946494
20	20	0.0729675143957138	0.972891110101469	0.8186426358772176
21	21	0.07185740023851395	0.9733454490383159	0.824556462968178
22	22	0.0685390755534172	0.974960876369327	0.822303576457336
23	23	0.06677645444869995	0.9748094300570448	0.8175161926217966
24	24	0.06551183760166168	0.9733454490383159	0.8284990143621515
